timestamp,total_workload_groups,total_workload_quantity,real_time_quantity,batch_quantity,background_quantity,avg_priority_level,delayable_workload_groups,avg_max_delay_hours,total_cpu_units,total_ram_units,total_storage_io_units,total_network_units
2026-04-01 04:00:00,12,454,194,183,77,3.0,9,3.25,147.60999999999999,139.38,117.24,107.02
2026-04-01 05:00:00,13,479,169,227,83,3.230769230769231,8,3.3076923076923075,171.76999999999998,144.71,136.88,133.82
2026-04-01 06:00:00,11,438,186,189,63,3.0,8,4.454545454545454,169.36,159.87,120.62,117.43
2026-04-01 07:00:00,12,493,208,193,92,3.3333333333333335,8,2.75,181.25,160.99,148.07,116.5
2026-04-01 08:00:00,13,724,275,330,119,3.3846153846153846,7,5.3076923076923075,295.06,236.45,184.18,218.66
2026-04-01 09:00:00,9,692,341,293,58,3.111111111111111,6,6.555555555555555,262.49,270.04,217.28,193.47
2026-04-01 10:00:00,13,728,320,338,70,3.1538461538461537,8,4.230769230769231,272.6,254.58,188.74,180.58
2026-04-01 11:00:00,12,778,411,285,82,3.6666666666666665,6,3.9166666666666665,268.54,237.22,201.6,214.18
2026-04-01 12:00:00,9,721,423,240,58,3.3333333333333335,5,4.777777777777778,283.57,250.26,167.48,234.38
2026-04-01 13:00:00,9,695,407,222,66,3.0,6,5.0,280.12,241.98000000000002,187.18,205.63
2026-04-01 14:00:00,15,655,394,208,53,3.1333333333333333,10,6.0,258.95,217.04,161.24,209.03
2026-04-01 15:00:00,11,741,359,318,64,3.272727272727273,6,5.545454545454546,280.85,241.49,173.3,218.47
2026-04-01 16:00:00,14,811,435,314,62,3.5,9,5.5,306.33,268.81,214.72,200.97
2026-04-01 17:00:00,11,762,390,276,96,3.4545454545454546,5,4.7272727272727275,263.23,277.79,214.68,206.89
2026-04-01 18:00:00,7,734,321,334,79,3.2857142857142856,4,5.428571428571429,294.05,219.64999999999998,228.14,194.57
2026-04-01 19:00:00,11,658,388,212,58,3.0,8,6.2727272727272725,242.35,213.28,167.35999999999999,200.57999999999998
2026-04-01 20:00:00,12,623,300,256,67,3.1666666666666665,7,5.916666666666667,242.45,221.79,197.93,176.41
2026-04-01 21:00:00,10,586,258,252,76,3.2,6,5.8,181.65,191.3,166.79999999999998,167.67
2026-04-01 22:00:00,12,483,291,111,81,3.5,6,3.8333333333333335,179.32,165.81,113.78,147.47
2026-04-01 23:00:00,9,486,232,174,80,3.3333333333333335,5,3.2222222222222223,186.64,142.53,121.2,143.31
2026-04-02 00:00:00,11,580,213,296,71,3.272727272727273,6,3.727272727272727,163.56,194.03,176.93,153.09
2026-04-02 01:00:00,15,561,251,221,89,2.933333333333333,10,3.533333333333333,187.61,209.37,144.16,145.53
2026-04-02 02:00:00,9,590,246,257,87,3.5555555555555554,4,3.2222222222222223,196.93,220.87,170.04000000000002,167.32999999999998
2026-04-02 03:00:00,13,538,235,221,82,3.6153846153846154,7,2.6153846153846154,197.15,184.58,125.8,150.36
2026-04-02 04:00:00,10,556,258,228,70,2.8,7,4.2,172.66,198.2,134.71,150.82
2026-04-02 05:00:00,12,497,180,234,83,3.25,7,2.3333333333333335,203.74,157.81,138.68,115.84
2026-04-02 06:00:00,11,605,276,227,102,3.272727272727273,7,2.5454545454545454,206.54,202.8,154.4,169.25
2026-04-02 07:00:00,14,484,221,177,86,3.4285714285714284,9,3.857142857142857,181.72,161.72,134.52,127.74
2026-04-02 08:00:00,12,609,266,271,72,3.0833333333333335,8,6.5,226.92,219.15,156.73,166.82999999999998
2026-04-02 09:00:00,11,656,372,196,88,3.0,8,5.090909090909091,242.70999999999998,240.92,172.24,188.95
2026-04-02 10:00:00,10,765,371,343,51,3.3,6,4.4,308.44,249.39999999999998,176.09,194.69
2026-04-02 11:00:00,14,693,378,252,63,3.0714285714285716,9,6.642857142857143,277.56,240.12,178.10999999999999,190.9
2026-04-02 12:00:00,9,712,346,288,78,3.4444444444444446,5,4.0,250.21,257.78,158.42,176.26
2026-04-02 13:00:00,11,686,372,243,71,3.4545454545454546,5,5.181818181818182,248.31,241.56,147.87,186.42
2026-04-02 14:00:00,13,812,447,281,84,3.230769230769231,8,6.230769230769231,305.91,285.35,190.35,222.71
2026-04-02 15:00:00,13,802,333,370,99,3.3076923076923075,7,4.461538461538462,288.06,261.52,233.89000000000001,199.52
2026-04-02 16:00:00,15,751,409,263,79,3.1333333333333333,9,5.466666666666667,313.21999999999997,245.75,193.16,243.43
2026-04-02 17:00:00,11,740,349,284,107,3.090909090909091,6,5.0,253.88,247.06,214.71,202.54
2026-04-02 18:00:00,14,640,348,248,44,3.0,9,4.642857142857143,243.24,235.33,172.78,168.86
2026-04-02 19:00:00,10,540,277,207,56,3.3,6,5.7,219.64,190.27,153.76,134.81
2026-04-02 20:00:00,12,662,338,216,108,3.3333333333333335,7,5.5,296.48,224.53,166.23,178.24
2026-04-02 21:00:00,7,757,373,250,134,3.142857142857143,4,4.857142857142857,285.57,264.24,174.27,188.20999999999998
2026-04-02 22:00:00,12,646,276,282,88,2.9166666666666665,9,3.8333333333333335,256.13,222.98,164.17,136.23999999999998
2026-04-02 23:00:00,8,425,165,141,119,3.625,5,3.25,146.39,120.52000000000001,106.59,114.59
2026-04-03 00:00:00,12,531,215,248,68,3.75,7,3.0833333333333335,189.56,161.01,137.79,137.14
2026-04-03 01:00:00,11,537,221,239,77,3.0,7,2.8181818181818183,197.59,176.61,140.81,118.73
2026-04-03 02:00:00,8,467,227,186,54,3.5,4,3.125,181.72,155.43,153.52,133.96
2026-04-03 03:00:00,11,491,207,196,88,3.0,6,4.0,159.0,151.44,120.5,107.71
2026-04-03 04:00:00,9,559,271,226,62,3.3333333333333335,6,2.888888888888889,217.79999999999998,193.98,130.32999999999998,136.83
2026-04-03 05:00:00,12,496,231,177,88,3.4166666666666665,8,3.5,177.65,150.92000000000002,121.86,124.9
2026-04-03 06:00:00,11,500,278,144,78,3.090909090909091,8,5.363636363636363,172.68,184.58,120.67999999999999,149.57
2026-04-03 07:00:00,14,542,208,252,82,3.2142857142857144,10,4.928571428571429,179.31,186.88,156.18,139.34
2026-04-03 08:00:00,9,618,255,285,78,3.3333333333333335,5,5.888888888888889,237.67,200.37,183.0,163.35999999999999
2026-04-03 09:00:00,11,736,383,269,84,3.5454545454545454,6,4.7272727272727275,289.09000000000003,271.92,155.62,203.85
2026-04-03 10:00:00,11,633,357,197,79,3.6363636363636362,6,4.363636363636363,241.93,231.27,158.68,172.33
2026-04-03 11:00:00,11,740,378,293,69,3.3636363636363638,6,3.909090909090909,309.46,224.57000000000002,188.27,183.59
2026-04-03 12:00:00,12,837,484,279,74,2.8333333333333335,9,5.083333333333333,274.55,275.37,206.75,242.59
2026-04-03 13:00:00,15,740,404,253,83,3.533333333333333,9,5.4,295.36,266.61,190.78,223.63
2026-04-03 14:00:00,11,819,455,318,46,3.5454545454545454,6,4.545454545454546,314.71,267.42,231.39000000000001,207.58
2026-04-03 15:00:00,13,734,413,231,90,3.230769230769231,7,4.538461538461538,284.81,256.5,171.39000000000001,164.04
2026-04-03 16:00:00,7,772,393,328,51,3.0,4,5.428571428571429,249.71,252.82,213.99,228.95000000000002
2026-04-03 17:00:00,9,638,323,226,89,3.4444444444444446,4,4.111111111111111,249.82,223.43,152.49,150.03
2026-04-03 18:00:00,9,690,371,261,58,3.0,6,6.555555555555555,271.82,239.12,171.41,171.09
2026-04-03 19:00:00,12,659,273,305,81,2.9166666666666665,8,7.083333333333333,205.54,223.36,177.12,172.93
2026-04-03 20:00:00,10,674,317,262,95,3.0,6,5.4,255.99,228.03,172.29,181.73999999999998
2026-04-03 21:00:00,12,635,228,331,76,2.9166666666666665,8,6.5,251.01000000000002,206.0,187.3,163.43
2026-04-03 22:00:00,9,505,227,218,60,3.2222222222222223,5,2.5555555555555554,175.57999999999998,177.03,136.66,140.22
2026-04-03 23:00:00,8,554,248,211,95,3.75,4,4.0,216.48,173.2,135.75,141.79
2026-04-04 00:00:00,10,524,156,293,75,3.0,5,2.9,157.35,161.89000000000001,166.87,144.77
2026-04-04 01:00:00,12,487,169,253,65,2.9166666666666665,9,4.166666666666667,176.02,152.82,143.98000000000002,133.46
2026-04-04 02:00:00,11,646,244,323,79,3.0,8,3.727272727272727,258.39,206.89,170.84,163.48
2026-04-04 03:00:00,11,605,209,291,105,3.1818181818181817,6,3.0,223.38,198.31,164.05,163.32
2026-04-04 04:00:00,14,512,161,279,72,3.2142857142857144,9,3.2857142857142856,195.36,176.94,159.26,121.01
2026-04-04 05:00:00,11,560,247,241,72,2.8181818181818183,8,3.6363636363636362,215.47,160.38,124.18,157.53
2026-04-04 06:00:00,11,538,208,245,85,3.1818181818181817,7,2.6363636363636362,188.51,172.48,142.65,136.79
2026-04-04 07:00:00,12,563,177,314,72,3.0,8,5.166666666666667,196.84,184.92,183.9,141.18
2026-04-04 08:00:00,14,607,191,335,81,3.0714285714285716,9,6.0,212.53,202.18,181.25,131.58
2026-04-04 09:00:00,11,663,334,256,73,3.272727272727273,7,3.909090909090909,221.87,217.09,170.7,197.84
2026-04-04 10:00:00,13,814,331,381,102,2.769230769230769,10,7.230769230769231,291.02,275.78,220.38,220.25
2026-04-04 11:00:00,13,825,367,364,94,3.3846153846153846,7,5.153846153846154,331.4,297.14,242.78,242.75
2026-04-04 12:00:00,12,789,347,360,82,2.75,8,5.833333333333333,294.06,267.92,206.95000000000002,218.43
2026-04-04 13:00:00,10,758,308,385,65,3.2,5,5.5,296.52,235.83,236.71,154.53
2026-04-04 14:00:00,13,780,400,303,77,3.8461538461538463,7,3.923076923076923,293.65000000000003,281.95,227.29,216.55
2026-04-04 15:00:00,8,751,347,323,81,3.375,5,5.125,329.32,230.43,166.05,201.65
2026-04-04 16:00:00,11,790,383,332,75,2.909090909090909,7,5.363636363636363,289.76,280.53,185.74,200.27
2026-04-04 17:00:00,9,786,364,297,125,3.4444444444444446,5,4.333333333333333,294.02,247.09,192.58,193.75
2026-04-04 18:00:00,11,781,348,338,95,3.3636363636363638,7,4.7272727272727275,298.14,272.54,193.57,186.62
2026-04-04 19:00:00,11,773,275,380,118,3.1818181818181817,7,5.363636363636363,276.08,244.75,199.67000000000002,192.66
2026-04-04 20:00:00,7,796,293,373,130,3.0,4,5.142857142857143,279.23,247.7,232.05,220.37
2026-04-04 21:00:00,12,629,294,281,54,2.9166666666666665,8,6.5,243.59,238.12,217.38,176.0
2026-04-04 22:00:00,11,605,212,314,79,2.4545454545454546,8,4.7272727272727275,221.29,195.32999999999998,180.96,129.73
2026-04-04 23:00:00,12,596,235,316,45,3.0833333333333335,8,4.5,228.01,209.7,189.43,128.54
2026-04-05 00:00:00,13,551,129,357,65,2.923076923076923,10,3.923076923076923,208.82,178.68,213.88,118.81
2026-04-05 01:00:00,13,498,161,228,109,3.076923076923077,8,2.1538461538461537,164.81,156.16,147.03,99.4
2026-04-05 02:00:00,10,589,248,249,92,3.5,5,2.0,189.73,183.20999999999998,179.07999999999998,140.78
2026-04-05 03:00:00,11,554,174,278,102,3.6363636363636362,7,3.5454545454545454,193.13,171.24,145.12,123.66
2026-04-05 04:00:00,10,498,164,266,68,2.9,7,2.3,185.24,145.63,137.55,126.37
2026-04-05 05:00:00,9,549,216,245,88,3.6666666666666665,4,1.3333333333333333,211.54999999999998,184.32999999999998,155.59,129.82
2026-04-05 06:00:00,10,580,188,291,101,3.3,6,3.6,168.22,177.92,151.98,136.57
2026-04-05 07:00:00,11,519,202,225,92,3.3636363636363638,5,1.7272727272727273,170.0,150.63,126.75,137.94
2026-04-05 08:00:00,10,604,129,394,81,3.0,7,4.5,184.34,208.69,202.14,123.59
2026-04-05 09:00:00,11,750,335,325,90,2.909090909090909,7,5.545454545454546,242.99,244.82,187.42000000000002,204.96
2026-04-05 10:00:00,11,626,236,332,58,3.1818181818181817,6,6.545454545454546,201.48000000000002,232.56,181.82,166.24
2026-04-05 11:00:00,14,836,352,407,77,3.0714285714285716,10,6.571428571428571,303.11,266.85,220.23,198.95
2026-04-05 12:00:00,16,717,323,342,52,3.0,10,5.0625,292.29,236.29999999999998,201.0,179.28
2026-04-05 13:00:00,9,769,350,358,61,3.3333333333333335,5,5.222222222222222,308.71,267.83,168.63,182.22
2026-04-05 14:00:00,14,697,352,296,49,3.2142857142857144,10,7.214285714285714,248.51000000000002,222.99,172.03,184.12
2026-04-05 15:00:00,9,731,296,364,71,3.111111111111111,6,6.555555555555555,271.84,230.19,164.8,165.43
2026-04-05 16:00:00,13,697,349,309,39,3.769230769230769,7,3.6153846153846154,270.96,254.85,191.29,180.93
2026-04-05 17:00:00,13,645,296,303,46,2.6923076923076925,10,6.230769230769231,212.0,227.3,179.84,156.65
2026-04-05 18:00:00,14,831,364,387,80,3.0714285714285716,9,6.5,296.67,271.23,242.76000000000002,207.28
2026-04-05 19:00:00,13,612,244,298,70,3.0,8,6.461538461538462,225.31,202.13,151.0,163.74
2026-04-05 20:00:00,9,875,328,455,92,3.4444444444444446,6,5.888888888888889,299.40000000000003,317.58,243.07999999999998,206.08
2026-04-05 21:00:00,10,774,299,386,89,3.4,5,5.2,286.38,232.71,206.52,213.54
2026-04-05 22:00:00,9,586,279,233,74,3.4444444444444446,5,4.111111111111111,226.82,195.72,163.24,144.08
2026-04-05 23:00:00,13,559,169,308,82,2.769230769230769,8,4.6923076923076925,195.79,181.85,189.07000000000002,147.75
2026-04-06 00:00:00,14,602,236,256,110,2.857142857142857,10,4.5,234.1,206.3,166.0,165.06
2026-04-06 01:00:00,12,550,245,252,53,3.1666666666666665,7,3.5,186.31,188.11,165.98000000000002,156.25
2026-04-06 02:00:00,15,474,238,164,72,3.1333333333333333,9,4.066666666666666,169.63,167.83,115.63,127.79
2026-04-06 03:00:00,15,520,176,257,87,3.4,9,3.0,209.84,147.35,148.64,138.49
2026-04-06 04:00:00,13,596,218,282,96,3.4615384615384617,7,3.6153846153846154,206.42000000000002,210.09,189.46,124.18
2026-04-06 05:00:00,8,600,232,273,95,3.375,4,3.375,203.47,173.17000000000002,187.41,166.5
2026-04-06 06:00:00,14,575,235,268,72,3.4285714285714284,9,4.214285714285714,215.12,185.5,155.81,161.34
2026-04-06 07:00:00,11,481,219,184,78,3.1818181818181817,6,3.6363636363636362,183.45,150.73,153.89,99.76
2026-04-06 08:00:00,15,655,215,337,103,3.3333333333333335,9,3.8666666666666667,245.75,212.14,189.13,160.89
2026-04-06 09:00:00,14,714,380,260,74,3.2857142857142856,8,5.5,292.53000000000003,250.41,161.88,190.39
2026-04-06 10:00:00,16,709,368,286,55,3.1875,10,6.5,277.38,223.13,187.24,205.25
2026-04-06 11:00:00,10,683,377,245,61,3.4,4,3.6,243.57,233.76,169.99,197.23
2026-04-06 12:00:00,11,800,456,258,86,3.090909090909091,7,7.0,258.51,257.08,203.96,252.98000000000002
2026-04-06 13:00:00,14,674,302,314,58,2.7857142857142856,10,7.285714285714286,273.15,222.3,192.1,171.31
2026-04-06 14:00:00,13,751,388,312,51,2.923076923076923,9,5.384615384615385,280.56,231.12,205.09,216.88
2026-04-06 15:00:00,13,764,449,243,72,2.923076923076923,9,6.923076923076923,275.29,276.56,198.35999999999999,243.83
2026-04-06 16:00:00,12,852,392,367,93,3.0833333333333335,9,5.5,342.38,278.92,195.07999999999998,189.26
2026-04-06 17:00:00,11,707,354,293,60,3.3636363636363638,7,5.090909090909091,243.12,229.77,175.29,218.76999999999998
2026-04-06 18:00:00,12,778,394,312,72,2.8333333333333335,7,5.0,311.08,292.79,215.2,242.6
2026-04-06 19:00:00,12,748,339,329,80,3.1666666666666665,6,6.083333333333333,273.6,259.3,177.26999999999998,168.12
2026-04-06 20:00:00,11,725,393,262,70,2.909090909090909,8,5.545454545454546,289.21,249.61,202.25,211.73
2026-04-06 21:00:00,10,631,308,271,52,2.8,7,5.8,273.25,217.11,176.63,149.5
2026-04-06 22:00:00,11,524,209,244,71,3.5454545454545454,5,2.4545454545454546,202.54,173.38,191.38,150.9
2026-04-06 23:00:00,12,498,250,173,75,2.9166666666666665,7,4.083333333333333,190.56,159.02,99.05,133.48
2026-04-07 00:00:00,14,542,244,249,49,2.9285714285714284,10,4.285714285714286,212.38,196.64000000000001,139.12,145.76
2026-04-07 01:00:00,10,568,220,227,121,3.4,5,3.5,186.1,167.45,148.55,150.42
2026-04-07 02:00:00,10,574,309,170,95,3.4,6,3.6,225.45000000000002,191.64,133.14000000000001,127.64
2026-04-07 03:00:00,11,543,209,247,87,2.6363636363636362,7,5.818181818181818,204.66,191.1,151.93,146.64
2026-04-07 04:00:00,14,577,214,290,73,3.5714285714285716,9,3.7857142857142856,218.21,195.15,170.24,143.3
2026-04-07 05:00:00,8,554,206,259,89,3.25,4,2.25,216.86,175.79999999999998,154.49,156.35
2026-04-07 06:00:00,12,601,278,257,66,3.4166666666666665,6,4.0,254.06,227.20999999999998,145.75,166.44
2026-04-07 07:00:00,10,613,232,261,120,3.0,6,4.8,218.35,204.53,151.5,156.79
2026-04-07 08:00:00,12,599,268,256,75,3.25,7,6.083333333333333,232.28,190.62,150.0,170.07
2026-04-07 09:00:00,9,693,362,248,83,2.7777777777777777,6,6.555555555555555,242.31,199.55,178.06,209.38
2026-04-07 10:00:00,15,728,405,268,55,3.3333333333333335,9,5.266666666666667,286.35,239.86,179.93,224.72
2026-04-07 11:00:00,10,756,380,331,45,3.7,4,3.6,285.56,267.35,168.41,213.86
2026-04-07 12:00:00,15,672,327,275,70,3.3333333333333335,9,5.6,254.02,243.61,186.14000000000001,183.14
2026-04-07 13:00:00,10,841,403,340,98,3.4,6,5.0,286.0,281.66,179.26,214.64000000000001
2026-04-07 14:00:00,16,734,412,262,60,3.4375,10,5.5625,277.76,237.53,207.96,201.92000000000002
2026-04-07 15:00:00,14,666,362,210,94,3.4285714285714284,8,4.0,279.05,247.85,157.7,196.16
2026-04-07 16:00:00,12,631,366,183,82,3.3333333333333335,6,5.166666666666667,244.57,216.16,170.88,165.13
2026-04-07 17:00:00,13,776,403,300,73,3.076923076923077,8,4.769230769230769,325.51,306.21,214.60999999999999,237.09
2026-04-07 18:00:00,15,722,384,278,60,3.4,9,5.466666666666667,252.9,243.41,187.06,222.12
2026-04-07 19:00:00,10,719,321,316,82,2.9,7,5.2,283.33,212.29,206.32,179.45
2026-04-07 20:00:00,12,597,296,241,60,3.3333333333333335,7,4.833333333333333,213.28,194.8,153.37,175.33
2026-04-07 21:00:00,13,684,306,308,70,3.076923076923077,9,6.0,236.69,220.68,142.45999999999998,174.04
2026-04-07 22:00:00,10,556,289,167,100,3.1,7,4.6,210.68,196.4,125.87,147.73
2026-04-07 23:00:00,8,558,260,193,105,3.375,5,4.375,192.35000000000002,199.05,132.62,140.54
2026-04-08 00:00:00,13,506,245,165,96,3.076923076923077,9,3.6153846153846154,182.76,147.71,135.48000000000002,155.6
2026-04-08 01:00:00,13,521,183,248,90,2.923076923076923,9,4.6923076923076925,197.62,177.09,117.51,128.51
2026-04-08 02:00:00,11,510,212,234,64,3.0,7,4.2727272727272725,205.68,153.56,150.39000000000001,116.23
2026-04-08 03:00:00,13,575,243,270,62,3.0,9,4.0,235.67999999999998,184.3,165.6,148.26
2026-04-08 04:00:00,11,664,319,262,83,3.1818181818181817,5,4.909090909090909,237.4,203.10999999999999,165.6,174.96
2026-04-08 05:00:00,10,554,237,255,62,3.6,5,3.0,203.26,193.55,174.44,135.82
2026-04-08 06:00:00,13,489,225,206,58,2.8461538461538463,9,5.0,179.23,162.28,141.97,110.96000000000001
2026-04-08 07:00:00,13,585,268,230,87,3.1538461538461537,8,4.0,218.68,175.14,161.07999999999998,128.32
2026-04-08 08:00:00,12,534,206,278,50,3.3333333333333335,6,2.9166666666666665,212.13,183.6,164.33,141.39
2026-04-08 09:00:00,12,716,363,263,90,3.0,7,5.666666666666667,260.12,219.76,188.85,200.73000000000002
2026-04-08 10:00:00,11,701,394,247,60,3.4545454545454546,5,4.363636363636363,243.45,242.97,160.9,173.14
2026-04-08 11:00:00,15,668,352,244,72,3.0,9,6.466666666666667,252.64000000000001,249.82,171.07,192.07
2026-04-08 12:00:00,12,695,389,243,63,2.75,9,4.75,291.31,228.87,147.72,194.45
2026-04-08 13:00:00,11,671,333,269,69,2.909090909090909,8,5.909090909090909,242.57,198.09,196.32999999999998,171.75
2026-04-08 14:00:00,10,922,482,344,96,3.0,6,6.5,368.89,293.79,261.92,237.04
2026-04-08 15:00:00,12,803,405,314,84,3.6666666666666665,6,4.333333333333333,296.11,245.77,207.17,188.10999999999999
2026-04-08 16:00:00,14,763,386,277,100,3.0,10,5.785714285714286,261.06,240.38,181.75,198.10000000000002
2026-04-08 17:00:00,14,695,346,276,73,3.142857142857143,8,5.285714285714286,248.9,255.8,213.37,168.28
2026-04-08 18:00:00,13,776,400,282,94,3.3846153846153846,7,5.384615384615385,280.5,251.25,207.48,230.97
2026-04-08 19:00:00,9,627,340,226,61,3.3333333333333335,5,5.111111111111111,259.19,190.26,171.54,187.28
2026-04-08 20:00:00,12,675,327,287,61,3.25,6,5.0,237.38,244.35,195.07,177.18
2026-04-08 21:00:00,12,650,325,270,55,3.25,6,4.416666666666667,230.65,229.83,183.95000000000002,193.95
2026-04-08 22:00:00,8,590,273,223,94,3.75,4,2.125,177.5,192.01,134.28,174.91
2026-04-08 23:00:00,12,581,324,173,84,3.3333333333333335,7,3.0833333333333335,209.9,200.07,143.08,161.74
2026-04-09 00:00:00,14,561,270,198,93,3.357142857142857,9,4.214285714285714,202.05,184.97,139.4,133.66
2026-04-09 01:00:00,11,582,239,237,106,3.4545454545454546,6,2.272727272727273,179.19,189.37,157.20000000000002,155.4
2026-04-09 02:00:00,7,520,264,179,77,3.0,4,3.2857142857142856,184.64,186.82999999999998,135.62,140.22
2026-04-09 03:00:00,11,485,204,203,78,2.8181818181818183,8,5.2727272727272725,184.43,155.74,127.45,137.09
2026-04-09 04:00:00,10,496,212,211,73,3.4,5,2.5,173.62,170.75,139.3,125.16
2026-04-09 05:00:00,14,590,246,268,76,3.0714285714285716,8,3.2142857142857144,227.7,202.18,170.85999999999999,153.96
2026-04-09 06:00:00,10,551,242,213,96,2.9,7,3.3,166.32999999999998,151.28,161.91,148.73000000000002
2026-04-09 07:00:00,9,566,314,210,42,3.3333333333333335,5,3.111111111111111,205.13,210.85,123.67,152.03
2026-04-09 08:00:00,12,524,167,266,91,3.0833333333333335,7,5.166666666666667,183.18,179.09,122.2,135.11
2026-04-09 09:00:00,12,783,407,301,75,2.5,9,7.083333333333333,276.73,291.5,185.9,205.13
2026-04-09 10:00:00,13,764,430,269,65,2.4615384615384617,10,7.153846153846154,296.96,267.74,182.12,217.32
2026-04-09 11:00:00,8,596,344,212,40,3.75,4,3.5,249.62,212.59,166.86,154.49
2026-04-09 12:00:00,13,723,403,264,56,3.230769230769231,8,5.384615384615385,271.6,233.09,162.95,182.56
2026-04-09 13:00:00,8,703,375,243,85,3.625,4,4.125,247.82,195.44,186.47,209.54
2026-04-09 14:00:00,12,703,367,278,58,2.5,9,7.75,285.01,237.41,173.47,199.13
2026-04-09 15:00:00,11,676,351,257,68,3.0,7,6.363636363636363,235.69,224.52,156.76,194.87
2026-04-09 16:00:00,10,692,346,255,91,2.9,7,6.6,276.85,271.16,201.9,185.08
2026-04-09 17:00:00,12,854,418,343,93,3.4166666666666665,6,5.916666666666667,314.54,289.56,197.81,231.74
