timestamp,period_label,hour_of_day,day_of_week,is_weekend,is_public_holiday,is_daytime,is_nighttime,hours_until_night_tariff,tariff_version,base_tariff_rm_per_kwh,discount_rate,effective_tariff_rm_per_kwh,outdoor_temp_c,outdoor_humidity_percent,real_time_workload_count,batch_workload_count,background_workload_count,real_time_cpu_demand_units,batch_cpu_demand_units,background_cpu_demand_units,real_time_ram_demand_units,batch_ram_demand_units,background_ram_demand_units,real_time_network_demand_units,batch_storage_io_demand_units,avg_real_time_latency_requirement_ms,avg_batch_deadline_hours,batch_delayable_percent,required_background_reserve_percent,forecast_real_time_cpu_next_3h,forecast_batch_cpu_next_6h,forecast_effective_tariff_next_6h_avg,building_avg_rack_utilization_percent,building_avg_available_capacity_percent,building_avg_temp_c,total_it_power_kw,total_cooling_power_kw,total_facility_power_kw,pue_estimate,total_water_lph,wue_l_per_kwh,estimated_hourly_energy_cost_rm,estimated_water_liters,target_acb_floor,target_real_time_floor_count,target_batch_floor_count,target_background_reserve_met,floor_1_avg_rack_utilization_percent,floor_1_available_capacity_percent,floor_1_avg_power_kw,floor_1_avg_temp_c,floor_1_water_lph,floor_1_efficiency_score,floor_1_maintenance_rack_percent,floor_2_avg_rack_utilization_percent,floor_2_available_capacity_percent,floor_2_avg_power_kw,floor_2_avg_temp_c,floor_2_water_lph,floor_2_efficiency_score,floor_2_maintenance_rack_percent,floor_3_avg_rack_utilization_percent,floor_3_available_capacity_percent,floor_3_avg_power_kw,floor_3_avg_temp_c,floor_3_water_lph,floor_3_efficiency_score,floor_3_maintenance_rack_percent,floor_4_avg_rack_utilization_percent,floor_4_available_capacity_percent,floor_4_avg_power_kw,floor_4_avg_temp_c,floor_4_water_lph,floor_4_efficiency_score,floor_4_maintenance_rack_percent,floor_5_avg_rack_utilization_percent,floor_5_available_capacity_percent,floor_5_avg_power_kw,floor_5_avg_temp_c,floor_5_water_lph,floor_5_efficiency_score,floor_5_maintenance_rack_percent,floor_6_avg_rack_utilization_percent,floor_6_available_capacity_percent,floor_6_avg_power_kw,floor_6_avg_temp_c,floor_6_water_lph,floor_6_efficiency_score,floor_6_maintenance_rack_percent,floor_7_avg_rack_utilization_percent,floor_7_available_capacity_percent,floor_7_avg_power_kw,floor_7_avg_temp_c,floor_7_water_lph,floor_7_efficiency_score,floor_7_maintenance_rack_percent,floor_8_avg_rack_utilization_percent,floor_8_available_capacity_percent,floor_8_avg_power_kw,floor_8_avg_temp_c,floor_8_water_lph,floor_8_efficiency_score,floor_8_maintenance_rack_percent,floor_9_avg_rack_utilization_percent,floor_9_available_capacity_percent,floor_9_avg_power_kw,floor_9_avg_temp_c,floor_9_water_lph,floor_9_efficiency_score,floor_9_maintenance_rack_percent,floor_10_avg_rack_utilization_percent,floor_10_available_capacity_percent,floor_10_avg_power_kw,floor_10_avg_temp_c,floor_10_water_lph,floor_10_efficiency_score,floor_10_maintenance_rack_percent
2026-03-23 00:00:00,past,0,0,0,0,0,1,0,T2026_Q2,0.35,0.0,0.35,30.18,91.63,176,268,67,72.04,90.73,18.33,55.63,90.71,20.17,43.2,93.66,49.7,12.85,72.15,13,62.38,80.15,0.35,43.3,53.24,26.01,2041.39,745.89,2787.27,1.365,7189.38,3.522,975.55,7189.38,3,3,7,1,38.11,57.45,179.07,26.03,771.63,0.787,4.44,38.57,58.43,199.07,26.38,702.69,0.783,3.0,45.88,51.99,232.34,25.88,672.22,0.796,2.13,42.58,54.78,215.42,27.03,684.47,0.802,2.64,51.43,46.94,194.88,27.1,760.22,0.811,1.63,44.44,54.47,213.38,26.09,803.85,0.775,1.09,47.71,46.05,204.86,25.12,690.89,0.715,6.23,38.58,55.4,191.1,24.68,682.76,0.793,6.02,48.69,51.31,220.15,26.56,742.62,0.767,0.0,37.02,55.59,191.11,25.19,678.03,0.803,7.39
2026-03-23 01:00:00,past,1,0,0,0,0,1,0,T2026_Q2,0.35,0.0,0.35,31.93,85.85,203,238,71,90.67,91.18,12.85,71.64,87.53,12.83,57.13,86.42,61.27,11.5,67.22,17,91.49,74.5,0.35,49.16,46.94,26.47,2145.28,717.23,2862.52,1.334,7403.63,3.451,1001.88,7403.63,5,5,5,1,43.4,55.22,207.69,26.34,793.17,0.801,1.38,42.35,52.54,198.8,26.15,886.78,0.723,5.1,51.51,45.86,229.24,26.19,782.49,0.813,2.63,50.79,44.88,228.36,25.92,651.53,0.79,4.33,50.96,44.48,239.16,26.42,714.47,0.783,4.56,53.27,42.34,222.13,26.49,679.18,0.755,4.39,51.13,44.71,217.02,26.44,738.73,0.838,4.15,44.93,51.08,177.87,26.97,717.36,0.821,3.98,54.41,41.38,231.84,27.16,773.64,0.823,4.22,48.86,46.87,193.17,26.63,666.29,0.782,4.26
2026-03-23 02:00:00,past,2,0,0,0,0,1,0,T2026_Q2,0.35,0.0,0.35,28.16,81.41,216,155,71,101.4,54.59,16.19,83.46,52.71,18.79,77.32,49.91,44.39,11.17,74.08,13,98.82,56.16,0.35,44.83,51.74,25.9,2058.29,737.95,2796.25,1.359,6534.08,3.175,978.69,6534.08,4,4,6,1,44.8,52.13,202.11,25.21,691.33,0.794,3.07,39.72,59.14,190.75,25.6,575.13,0.706,1.14,48.45,48.13,207.64,26.29,659.46,0.733,3.41,39.58,54.74,200.36,26.31,681.18,0.849,5.68,41.21,58.03,206.8,25.97,696.18,0.838,0.75,52.34,47.31,235.52,26.18,624.27,0.794,0.35,45.03,50.83,217.51,25.69,634.84,0.819,4.14,46.09,51.26,203.04,25.92,674.16,0.799,2.65,52.37,39.13,210.77,26.92,711.6,0.708,8.5,38.72,56.75,183.78,24.88,585.92,0.784,4.53
2026-03-23 03:00:00,past,3,0,0,0,0,1,0,T2026_Q2,0.35,0.0,0.35,28.4,69.33,236,232,90,99.84,92.14,24.24,78.0,82.31,22.99,63.59,79.32,60.47,11.58,80.58,19,95.31,68.39,0.35,48.36,48.63,26.25,2110.89,955.81,3066.7,1.453,6673.71,3.162,1073.34,6673.71,4,4,6,1,48.25,47.31,228.92,25.08,594.15,0.812,4.44,44.88,48.14,193.51,26.65,660.17,0.884,6.99,49.24,50.76,206.93,25.81,627.02,0.784,0.0,47.49,50.07,219.66,26.38,708.61,0.806,2.44,42.51,55.72,192.67,28.19,733.1,0.744,1.78,52.15,43.89,232.36,26.16,656.67,0.708,3.96,47.33,52.67,200.05,26.24,746.49,0.797,0.0,51.45,43.7,225.11,26.81,696.33,0.784,4.84,51.74,45.12,208.14,26.01,667.39,0.812,3.15,48.58,48.91,203.53,25.16,583.79,0.815,2.51
2026-03-23 04:00:00,past,4,0,0,0,0,1,0,T2026_Q2,0.35,0.0,0.35,29.86,72.73,259,288,65,89.3,130.62,17.26,89.42,98.32,7.45,77.73,102.64,62.39,9.97,72.69,13,83.52,127.24,0.35,52.23,44.02,26.57,2221.04,915.39,3136.43,1.412,7047.46,3.173,1097.75,7047.46,3,3,7,1,52.62,46.38,233.35,26.25,623.09,0.776,1.01,64.92,32.18,236.41,28.29,810.07,0.783,2.9,52.02,44.24,215.91,27.38,736.84,0.871,3.74,45.37,52.04,210.61,27.03,696.79,0.699,2.59,37.17,58.13,182.49,25.76,664.59,0.764,4.7,47.33,48.43,202.41,25.65,616.88,0.681,4.24,59.27,35.93,250.66,25.89,649.44,0.683,4.79,47.71,47.96,210.3,26.53,751.64,0.83,4.34,61.06,33.77,243.72,26.21,734.24,0.828,5.17,54.86,41.1,235.17,26.72,763.87,0.747,4.04
2026-03-23 05:00:00,past,5,0,0,0,0,1,0,T2026_Q2,0.35,0.0,0.35,28.58,84.98,245,278,82,94.59,91.02,16.93,85.41,84.84,13.43,73.65,107.06,47.74,15.04,76.09,17,97.18,73.34,0.35,48.12,47.61,26.48,2108.37,865.16,2973.53,1.41,7175.79,3.403,1040.74,7175.79,4,4,6,1,49.94,45.28,225.69,25.31,640.36,0.742,4.78,40.61,55.46,208.23,24.75,654.88,0.751,3.93,50.28,45.56,213.01,25.46,608.11,0.748,4.16,47.04,49.77,223.87,25.85,690.0,0.687,3.19,51.34,45.03,201.75,26.93,713.32,0.778,3.63,47.62,49.46,216.84,27.26,734.38,0.762,2.92,50.65,43.69,229.18,27.9,820.35,0.824,5.66,48.37,48.34,205.34,27.41,785.49,0.852,3.29,50.34,47.46,190.82,26.77,727.86,0.813,2.2,45.0,46.09,193.65,27.16,801.03,0.775,8.91
2026-03-23 06:00:00,past,6,0,0,0,0,1,0,T2026_Q2,0.35,0.0,0.35,29.08,80.69,273,273,91,105.05,125.4,20.82,100.08,91.1,25.68,91.23,98.48,58.71,12.09,76.47,10,99.96,86.18,0.35,50.17,46.89,26.36,2180.27,852.62,3032.9,1.391,6967.02,3.195,1061.51,6967.02,4,4,6,1,49.54,46.69,239.38,27.5,733.22,0.739,3.77,52.14,45.76,211.91,25.48,688.62,0.794,2.1,47.39,47.82,216.44,26.78,730.03,0.743,4.79,50.15,47.25,210.72,26.13,620.08,0.739,2.61,50.14,47.37,218.5,26.66,711.41,0.747,2.49,48.87,50.21,214.01,25.59,600.72,0.714,0.92,48.66,47.15,207.97,25.45,616.53,0.802,4.19,50.05,49.95,218.16,26.42,786.6,0.828,0.0,41.76,53.43,200.3,25.15,638.76,0.738,4.81,63.05,33.22,242.88,28.45,841.04,0.763,3.73
2026-03-23 07:00:00,past,7,0,0,0,0,1,0,T2026_Q2,0.35,0.0,0.35,32.17,90.38,268,213,68,112.0,94.83,20.39,101.18,76.27,13.96,62.13,62.57,67.5,11.45,70.05,14,114.3,78.37,0.35,49.32,47.38,25.95,2128.16,779.97,2908.13,1.366,7142.82,3.356,1017.84,7142.82,4,4,6,1,53.08,44.24,198.64,27.73,789.94,0.908,2.68,46.0,52.18,203.01,25.72,722.69,0.743,1.82,58.05,38.51,231.52,26.24,772.4,0.728,3.44,53.36,44.7,211.56,27.11,786.06,0.775,1.94,53.38,45.39,242.65,26.05,668.65,0.719,1.23,44.43,52.63,195.53,25.54,702.33,0.745,2.94,45.97,54.03,219.15,23.96,583.89,0.681,0.0,51.62,46.15,217.46,24.76,689.23,0.869,2.23,36.54,50.61,206.33,25.41,700.16,0.814,12.85,50.74,45.4,202.29,27.02,727.47,0.748,3.86
2026-03-23 08:00:00,past,8,0,0,0,1,0,14,T2026_Q2,0.5,0.0,0.5,33.5,85.05,231,296,83,114.1,103.96,22.97,88.69,110.06,15.87,76.18,97.76,54.49,9.18,84.02,14,101.25,110.61,0.5,47.09,49.28,26.19,2100.78,893.55,2994.33,1.425,7323.93,3.486,1497.16,7323.93,5,5,5,1,48.52,46.74,199.54,27.11,856.44,0.846,4.74,40.78,56.68,192.76,26.71,767.07,0.768,2.54,43.09,53.26,203.29,23.65,553.87,0.773,3.65,52.13,43.31,237.56,25.78,793.94,0.825,4.55,42.06,52.67,191.44,25.5,642.29,0.749,5.27,50.17,47.35,207.57,24.98,608.57,0.836,2.48,59.34,40.4,248.04,27.02,782.3,0.79,0.26,48.36,48.24,226.17,26.92,719.81,0.827,3.4,46.69,48.55,198.45,28.17,900.0,0.74,4.75,39.78,55.64,195.95,26.07,699.63,0.773,4.58
2026-03-23 09:00:00,past,9,0,0,0,1,0,13,T2026_Q2,0.5,0.0,0.5,32.57,77.86,422,289,58,185.44,81.68,17.01,152.41,91.4,15.84,104.87,78.07,42.33,11.08,69.85,11,204.13,93.16,0.5,52.04,44.94,26.47,2184.02,820.01,3004.03,1.375,7162.14,3.279,1502.01,7162.14,6,6,4,1,58.2,39.73,244.76,25.35,656.9,0.857,2.07,59.08,38.94,204.98,26.36,691.16,0.821,1.98,55.03,41.08,229.89,25.9,704.57,0.786,3.89,56.63,41.54,240.67,25.11,670.93,0.773,1.83,45.27,49.34,198.06,25.9,727.63,0.782,5.39,52.93,45.18,211.78,26.23,703.55,0.732,1.89,40.82,57.23,200.31,27.29,767.76,0.788,1.94,58.33,41.2,234.87,28.15,845.71,0.834,0.46,47.73,46.16,206.54,27.23,691.29,0.827,6.11,46.39,48.98,212.16,27.17,702.63,0.713,4.63
2026-03-23 10:00:00,past,10,0,0,0,1,0,12,T2026_Q2,0.5,0.0,0.5,30.58,65.87,353,314,87,156.5,111.01,23.77,124.16,111.23,24.88,121.02,95.31,49.89,6.41,86.58,17,148.94,123.99,0.5,47.92,48.67,26.37,2083.03,928.33,3011.36,1.446,6534.3,3.137,1505.68,6534.3,5,5,5,1,49.77,47.83,221.11,26.51,640.11,0.783,2.4,52.97,40.72,212.41,26.88,674.7,0.851,6.31,62.63,37.37,243.57,26.69,676.42,0.82,0.0,53.82,40.19,236.41,27.29,698.07,0.678,5.99,39.66,55.65,194.95,25.27,641.17,0.747,4.69,50.61,47.82,209.93,27.03,584.66,0.739,1.58,40.33,58.74,181.29,25.88,688.27,0.774,0.92,46.22,49.87,201.02,25.19,549.0,0.769,3.91,45.32,49.87,194.58,26.55,665.71,0.796,4.81,37.87,58.64,187.75,26.43,716.19,0.719,3.5
2026-03-23 11:00:00,past,11,0,0,0,1,0,11,T2026_Q2,0.5,0.0,0.5,33.46,76.98,422,228,85,192.31,102.94,19.86,172.38,93.77,16.6,100.69,56.09,52.7,5.23,79.02,17,211.1,108.95,0.5,52.25,43.77,26.76,2247.9,1026.03,3273.93,1.456,7564.26,3.365,1636.97,7564.26,6,6,4,1,56.06,38.38,220.77,26.14,760.56,0.808,5.56,53.0,41.63,241.48,27.8,872.49,0.821,5.37,53.96,44.09,238.87,25.8,758.01,0.7,1.95,50.74,45.69,207.49,27.46,792.77,0.8,3.57,48.54,51.46,239.03,25.32,705.0,0.74,0.0,58.89,37.74,240.57,29.2,849.31,0.712,3.37,54.21,41.25,217.32,26.84,709.08,0.784,4.54,56.21,39.51,233.27,26.88,693.0,0.815,4.28,46.73,45.4,206.74,25.52,730.99,0.848,7.87,44.19,52.57,202.35,26.62,693.06,0.866,3.24
2026-03-23 12:00:00,past,12,0,0,0,1,0,10,T2026_Q2,0.5,0.0,0.5,29.72,82.94,423,274,75,187.03,86.83,18.84,124.32,97.29,11.82,152.34,88.64,45.31,7.74,79.7,19,183.91,116.82,0.5,52.52,44.76,26.77,2230.68,868.49,3099.17,1.389,7403.77,3.319,1549.58,7403.77,6,6,4,1,54.47,44.94,245.2,25.78,680.53,0.814,0.59,60.46,38.42,225.86,27.75,825.91,0.815,1.12,57.38,36.09,218.01,27.06,766.01,0.801,6.52,55.29,40.87,218.78,27.48,837.13,0.747,3.83,55.4,44.6,245.76,26.97,715.23,0.716,0.0,57.56,37.77,218.49,27.98,854.04,0.72,4.67,49.41,50.32,224.81,27.69,785.77,0.726,0.27,42.75,51.79,222.43,25.66,738.72,0.748,5.46,44.72,51.32,210.55,26.06,665.88,0.781,3.96,47.75,51.51,200.77,25.24,534.56,0.773,0.74
2026-03-23 13:00:00,past,13,0,0,0,1,0,9,T2026_Q2,0.5,0.0,0.5,33.5,81.19,400,284,76,166.76,85.27,23.41,180.92,71.76,13.61,115.52,82.86,51.05,7.54,95.0,19,200.82,107.34,0.5,51.48,44.95,26.63,2264.87,774.85,3039.73,1.342,7340.66,3.241,1519.86,7340.66,6,6,4,1,53.29,44.84,221.3,27.29,725.68,0.852,1.87,56.22,40.93,255.66,25.66,759.63,0.758,2.85,58.11,39.7,235.38,27.02,775.52,0.896,2.19,54.41,41.23,231.93,28.3,795.01,0.638,4.36,48.84,49.82,208.37,27.03,724.23,0.86,1.34,50.17,48.05,224.35,26.77,735.62,0.748,1.79,51.79,42.44,232.83,26.89,813.69,0.806,5.77,52.95,39.51,229.65,25.56,661.03,0.795,7.54,46.95,49.28,228.59,26.81,715.17,0.796,3.77,42.11,53.67,196.82,24.98,635.09,0.729,4.22
2026-03-23 14:00:00,past,14,0,0,0,1,0,8,T2026_Q2,0.5,0.0,0.5,31.72,68.98,399,228,95,197.86,83.87,27.64,154.42,60.77,19.34,121.81,72.34,45.25,8.82,81.35,17,216.65,108.75,0.5,49.73,47.07,26.51,2227.7,978.84,3206.53,1.439,6898.8,3.097,1603.27,6898.8,6,6,4,1,49.72,45.32,232.94,27.45,634.68,0.733,4.96,54.35,42.78,220.49,27.82,737.46,0.78,2.87,57.19,40.46,243.12,26.33,761.46,0.703,2.35,55.44,41.66,223.37,27.6,725.74,0.806,2.9,46.36,51.64,213.88,26.11,664.34,0.763,2.0,62.93,35.83,221.51,27.42,717.36,0.835,1.25,37.41,57.03,193.55,23.67,598.76,0.814,5.56,47.58,51.76,237.11,24.76,628.44,0.771,0.65,39.4,55.81,213.36,27.05,704.68,0.881,4.79,46.87,48.45,228.37,26.89,725.89,0.767,4.68
2026-03-23 15:00:00,past,15,0,0,0,1,0,7,T2026_Q2,0.5,0.0,0.5,34.54,74.36,398,251,56,172.68,121.88,9.88,150.73,86.75,12.6,117.6,69.03,48.86,7.49,64.48,19,184.7,138.65,0.5,54.81,40.83,26.72,2300.03,965.61,3265.64,1.42,7268.59,3.16,1632.82,7268.59,6,6,4,1,60.64,34.21,249.8,26.81,787.38,0.808,5.15,59.74,39.8,227.02,26.48,663.42,0.808,0.46,68.27,26.07,236.62,27.52,714.33,0.889,5.66,53.09,41.43,240.09,27.11,767.25,0.719,5.48,48.36,46.35,223.16,26.64,695.92,0.824,5.29,52.93,39.97,235.21,25.99,715.0,0.738,7.1,51.85,45.98,225.5,26.42,755.55,0.726,2.17,48.67,50.3,225.4,27.1,728.01,0.837,1.03,60.49,34.42,233.78,26.37,685.15,0.689,5.09,44.02,49.79,203.45,26.73,756.59,0.737,6.19
2026-03-23 16:00:00,past,16,0,0,0,1,0,6,T2026_Q2,0.5,0.0,0.5,33.71,74.05,385,263,63,161.16,84.02,12.94,150.28,86.4,15.83,108.86,94.79,51.41,9.89,75.39,17,152.14,77.16,0.5,53.23,42.1,26.45,2257.22,1043.04,3300.26,1.462,7359.05,3.26,1650.13,7359.05,6,6,4,1,70.69,25.99,263.12,26.99,762.56,0.693,3.32,60.36,39.15,242.7,26.89,781.77,0.858,0.48,59.45,39.84,234.56,27.01,739.09,0.826,0.71,46.36,50.8,201.93,26.37,766.34,0.824,2.83,53.22,38.81,242.89,26.49,760.78,0.718,7.97,55.42,39.46,222.21,26.27,747.82,0.835,5.11,57.46,37.41,222.41,26.17,707.78,0.782,5.13,49.84,44.45,217.58,25.27,629.66,0.774,5.7,44.9,48.07,250.22,28.0,782.35,0.682,7.03,34.58,57.01,159.6,25.08,680.89,0.819,8.41
2026-03-23 17:00:00,past,17,0,0,0,1,0,5,T2026_Q2,0.5,0.0,0.5,30.15,75.25,372,199,76,168.04,70.43,17.61,138.99,60.73,12.62,100.97,72.85,49.57,9.34,74.04,16,158.85,78.17,0.425,49.54,47.47,25.94,2114.41,883.97,2998.38,1.418,6593.78,3.118,1499.19,6593.78,6,6,4,1,54.71,45.24,226.56,27.57,710.27,0.868,0.05,68.82,27.97,266.26,27.32,743.61,0.7,3.21,56.27,39.08,233.19,25.87,722.57,0.742,4.65,50.28,44.72,210.68,25.71,621.63,0.737,5.0,39.15,60.3,198.29,25.59,603.02,0.669,0.54,46.65,49.42,217.05,25.41,690.65,0.716,3.93,49.84,47.99,211.52,26.3,669.32,0.822,2.18,40.55,58.44,177.96,24.51,566.19,0.81,1.01,45.19,48.78,184.9,26.56,685.24,0.744,6.03,43.92,52.8,187.98,24.54,581.27,0.79,3.29
2026-03-23 18:00:00,past,18,0,0,0,1,0,4,T2026_Q2,0.5,0.0,0.5,33.73,67.22,389,276,66,181.61,83.13,17.79,166.21,93.63,13.99,108.48,108.14,35.62,7.06,78.82,19,168.31,97.41,0.425,54.22,42.6,26.53,2222.62,906.6,3129.23,1.408,6846.34,3.08,1564.61,6846.34,6,6,4,1,55.91,42.32,241.77,25.66,729.81,0.781,1.77,57.54,40.39,212.48,26.43,752.74,0.853,2.07,55.8,41.93,216.0,27.22,705.76,0.727,2.27,54.94,43.64,227.45,26.4,684.71,0.742,1.42,59.23,37.49,217.22,27.06,643.33,0.844,3.28,57.22,37.4,238.24,25.6,660.17,0.737,5.38,44.45,55.55,202.92,26.55,635.53,0.802,0.0,52.22,43.08,227.5,25.91,604.65,0.807,4.7,50.6,41.61,220.36,26.77,690.88,0.838,7.79,54.3,42.59,218.69,27.73,738.77,0.853,3.11
2026-03-23 19:00:00,past,19,0,0,0,1,0,3,T2026_Q2,0.5,0.0,0.5,31.55,75.21,296,217,73,123.28,84.07,21.02,111.78,85.55,16.71,84.7,56.29,52.9,8.33,89.68,15,127.91,96.83,0.425,49.64,46.24,26.26,2225.69,899.39,3125.08,1.404,6772.82,3.043,1562.54,6772.82,5,5,5,1,57.65,36.3,240.28,26.82,775.05,0.83,6.06,46.75,50.95,217.16,27.16,636.74,0.732,2.3,53.68,41.5,231.3,26.33,678.15,0.762,4.83,52.94,39.69,219.72,26.03,669.84,0.723,7.37,44.19,52.44,224.99,26.07,683.49,0.817,3.37,36.31,60.07,210.46,26.63,661.27,0.793,3.62,48.84,47.98,215.17,26.7,774.62,0.811,3.17,55.62,38.66,269.08,25.76,601.73,0.747,5.73,56.38,39.72,219.86,25.35,564.99,0.816,3.9,44.07,55.06,177.66,25.77,726.94,0.807,0.87
2026-03-23 20:00:00,past,20,0,0,0,1,0,2,T2026_Q2,0.5,0.0,0.5,33.08,89.19,274,290,42,108.18,97.32,11.56,104.37,76.5,7.59,84.38,97.45,50.37,8.04,87.57,13,111.52,114.07,0.425,48.75,48.35,26.32,2119.05,1001.49,3120.54,1.473,7307.35,3.448,1560.27,7307.35,5,5,5,1,55.1,44.9,223.17,26.43,719.62,0.726,0.0,54.96,40.44,205.61,25.76,602.24,0.878,4.6,47.84,48.13,209.29,25.74,748.07,0.831,4.03,54.14,42.26,226.51,27.2,874.32,0.684,3.6,49.02,49.46,220.43,26.51,732.79,0.78,1.52,53.08,43.02,217.33,27.18,767.17,0.848,3.9,42.9,56.09,202.15,26.25,743.73,0.809,1.02,36.85,61.56,183.77,25.33,683.89,0.828,1.59,43.62,52.15,215.75,25.5,686.06,0.688,4.22,50.0,45.45,215.05,27.32,749.47,0.835,4.55
2026-03-23 21:00:00,past,21,0,0,0,1,0,1,T2026_Q2,0.5,0.0,0.5,34.8,68.56,276,290,67,114.46,105.45,12.73,96.28,108.47,17.11,82.11,102.13,52.65,11.71,80.4,15,113.68,116.22,0.425,47.54,49.16,26.25,2141.43,866.44,3007.87,1.405,6800.2,3.176,1503.93,6800.2,5,5,5,1,61.09,38.91,231.82,26.88,660.58,0.875,0.0,49.86,48.35,230.15,26.63,685.32,0.746,1.78,45.64,47.76,229.65,26.03,724.43,0.739,6.6,47.09,50.13,207.36,26.58,737.31,0.828,2.78,51.08,42.65,222.56,25.31,594.63,0.792,6.28,49.62,48.41,216.1,27.35,726.18,0.77,1.97,50.68,46.75,209.43,25.99,687.33,0.843,2.57,35.87,61.67,178.42,26.33,684.25,0.824,2.46,37.0,59.42,183.41,25.37,622.56,0.838,3.58,47.47,47.55,232.54,26.05,677.61,0.794,4.98
2026-03-23 22:00:00,past,22,0,0,0,0,1,0,T2026_Q2,0.35,0.0,0.35,27.97,72.1,318,189,80,132.76,71.78,20.84,137.17,42.14,9.96,89.09,74.63,42.47,5.98,76.57,15,100.66,62.44,0.35,49.88,47.16,25.84,2163.45,752.03,2915.49,1.348,6451.72,2.982,1020.42,6451.72,4,4,6,1,50.04,46.74,224.86,23.95,484.01,0.748,3.22,57.73,40.35,211.49,26.69,759.06,0.785,1.92,41.26,55.09,170.33,26.42,706.72,0.759,3.65,62.43,33.53,254.1,27.13,645.61,0.696,4.04,53.39,44.83,203.12,25.47,646.54,0.829,1.78,38.45,58.71,198.71,25.12,622.13,0.847,2.84,61.82,34.85,252.54,26.83,722.7,0.716,3.33,49.19,50.0,226.07,25.52,657.32,0.81,0.82,45.2,47.8,217.65,25.73,647.4,0.744,7.0,39.34,59.66,204.59,25.54,560.23,0.784,1.01
2026-03-23 23:00:00,past,23,0,0,0,0,1,0,T2026_Q2,0.35,0.0,0.35,27.42,77.54,217,212,89,109.31,60.29,26.38,90.91,61.23,20.3,61.13,74.05,67.07,13.21,76.07,14,118.91,49.89,0.35,45.76,51.64,25.67,2047.79,741.51,2789.3,1.362,6520.12,3.184,976.26,6520.12,4,4,6,1,44.16,55.84,201.53,25.1,571.83,0.857,0.0,54.02,44.93,213.02,25.15,619.49,0.73,1.05,49.38,48.55,195.16,26.57,679.78,0.773,2.07,55.18,44.07,228.43,26.23,661.49,0.815,0.75,43.15,56.0,212.16,25.36,707.14,0.822,0.85,40.11,55.53,205.81,25.83,636.51,0.754,4.36,33.96,62.03,181.85,26.08,732.15,0.71,4.01,45.81,52.5,203.41,24.71,543.32,0.851,1.69,43.46,51.44,187.79,26.17,691.48,0.686,5.09,48.34,45.47,218.64,25.46,676.92,0.753,6.18
2026-03-24 00:00:00,past,0,1,0,0,0,1,0,T2026_Q2,0.35,0.0,0.35,29.78,74.75,219,222,64,87.2,67.8,16.35,91.93,76.78,8.01,83.59,78.76,48.79,12.31,73.41,13,72.15,50.62,0.35,48.53,47.9,25.76,2086.14,810.8,2896.94,1.389,6449.52,3.092,1013.93,6449.52,4,4,6,1,39.02,59.35,194.88,26.16,715.93,0.777,1.63,52.35,45.71,204.1,25.7,661.01,0.814,1.93,53.45,42.57,211.39,26.76,728.92,0.83,3.97,49.97,47.8,228.69,25.76,614.17,0.759,2.23,50.08,46.52,228.34,24.74,514.91,0.636,3.4,53.66,45.51,233.04,25.77,634.31,0.843,0.83,42.93,53.86,181.77,24.12,558.44,0.751,3.2,52.57,43.04,219.92,26.16,639.56,0.772,4.39,49.31,44.58,191.28,25.65,626.35,0.799,6.1,41.97,50.04,192.73,26.77,755.92,0.793,7.99
2026-03-24 01:00:00,past,1,1,0,0,0,1,0,T2026_Q2,0.35,0.0,0.35,30.68,82.6,252,256,107,114.34,107.04,24.27,84.1,90.62,25.33,76.68,92.0,57.59,14.57,82.36,16,104.67,98.59,0.35,49.84,47.99,26.08,2136.24,805.33,2941.57,1.377,7069.98,3.31,1029.55,7069.98,4,4,6,1,43.41,52.08,215.59,25.01,619.87,0.774,4.51,42.05,55.02,202.14,25.42,688.51,0.826,2.93,47.93,50.99,205.79,26.9,759.56,0.803,1.08,44.14,55.86,190.58,24.92,604.89,0.819,0.0,55.29,40.95,233.58,27.14,707.92,0.75,3.76,45.38,52.8,202.2,25.34,658.22,0.827,1.82,47.91,50.88,223.72,26.61,825.71,0.811,1.2,55.27,44.51,223.82,26.17,739.42,0.857,0.22,54.98,41.77,218.58,26.77,715.85,0.813,3.24,62.04,35.04,220.23,26.51,750.02,0.807,2.92
2026-03-24 02:00:00,past,2,1,0,0,0,1,0,T2026_Q2,0.35,0.0,0.35,28.7,84.97,270,244,95,102.97,86.87,22.61,91.74,81.6,18.86,88.08,69.9,68.75,10.21,73.75,16,78.11,51.84,0.35,48.09,48.6,26.11,2168.05,744.49,2912.53,1.343,6975.1,3.217,1019.39,6975.1,5,5,5,1,50.07,44.03,212.55,26.02,687.55,0.735,5.9,42.66,54.78,223.86,25.4,683.5,0.761,2.56,54.16,42.85,226.55,27.44,820.68,0.734,2.99,45.51,53.65,211.68,26.44,641.91,0.742,0.84,56.68,40.88,237.47,27.67,796.91,0.769,2.44,42.11,52.26,192.52,25.54,697.77,0.856,5.62,36.28,60.58,205.81,25.09,626.33,0.751,3.14,48.04,51.96,207.28,25.78,691.75,0.857,0.0,55.45,38.84,218.5,25.97,728.69,0.827,5.71,49.93,46.15,231.85,25.71,600.01,0.692,3.92
