timestamp,total_water_l,floor1_water_l,floor2_water_l,roomA_water_l,roomB_water_l,roomC_water_l,roomD_water_l
2026-05-17 21:00:00,284.32,115.94,105.39,37.1,32.46,35.83,23.19
2026-05-17 22:00:00,272.63,112.89,102.62,36.12,31.61,34.89,22.58
2026-05-17 23:00:00,228.88,92.02,83.22,29.45,25.77,28.29,18.31
2026-05-18 00:00:00,210.52,85.62,77.76,27.4,23.97,26.44,17.11
2026-05-18 01:00:00,187.61,78.21,71.04,25.03,21.9,24.15,15.63
2026-05-18 02:00:00,179.22,73.48,66.74,23.51,20.58,22.69,14.68
2026-05-18 03:00:00,159.09,65.4,59.4,20.93,18.31,20.2,13.07
2026-05-18 04:00:00,160.87,66.68,60.56,21.34,18.67,20.59,13.32
2026-05-18 05:00:00,177.18,72.88,66.19,23.32,20.41,22.51,14.56
2026-05-18 06:00:00,203.56,89.16,81.59,28.53,24.96,27.74,17.95
2026-05-18 07:00:00,222.07,96.99,88.75,31.04,27.16,30.18,19.53
2026-05-18 08:00:00,346.18,156.57,144.04,50.1,43.84,48.97,31.69
2026-05-18 09:00:00,349.05,159.88,147.09,51.16,44.77,50.01,32.36
2026-05-18 10:00:00,373.03,169.26,155.72,54.16,47.39,52.94,34.26
2026-05-18 11:00:00,414.81,186.86,171.91,59.79,52.32,58.45,37.82
2026-05-18 12:00:00,440.93,199.15,183.22,63.73,55.76,62.29,40.31
2026-05-18 13:00:00,470.32,213.26,196.2,68.24,59.71,66.71,43.16
2026-05-18 14:00:00,536.55,245.84,226.18,78.67,68.84,76.9,49.76
2026-05-18 15:00:00,527.6,238.33,219.27,76.27,66.73,74.55,48.24
2026-05-18 16:00:00,578.99,260.69,239.84,83.42,72.99,81.55,52.76
2026-05-18 17:00:00,576.48,260.7,239.84,83.42,73,81.55,52.77
2026-05-18 18:00:00,550.63,248.53,228.65,79.53,69.59,77.74,50.3
2026-05-18 19:00:00,401.98,171.83,157.24,54.99,48.11,53.46,34.59
2026-05-18 20:00:00,423.19,181.55,166.13,58.1,50.83,56.48,36.55
2026-05-18 21:00:00,368.63,158.48,145.02,50.71,44.37,49.31,31.9
2026-05-18 22:00:00,326.34,141.69,129.65,45.34,39.67,44.08,28.52
2026-05-18 23:00:00,242.1,99.5,90.38,31.84,27.86,30.73,19.88
2026-05-19 00:00:00,234.05,96.61,87.75,30.92,27.05,29.84,19.31
2026-05-19 01:00:00,223.12,91.79,83.37,29.37,25.7,28.35,18.34
2026-05-19 02:00:00,203.17,83.57,75.91,26.74,23.4,25.81,16.7
2026-05-19 03:00:00,185.66,77.06,70,24.66,21.58,23.8,15.4
2026-05-19 04:00:00,173.35,71.74,65.16,22.96,20.09,22.15,14.34
2026-05-19 05:00:00,153.05,63.84,57.98,20.43,17.88,19.71,12.76
2026-05-19 06:00:00,231,100.4,91.88,32.13,28.11,31.24,20.21
2026-05-19 07:00:00,205.23,89.53,81.92,28.65,25.07,27.85,18.02
2026-05-19 08:00:00,336.71,152.85,140.62,48.91,42.8,47.81,30.94
2026-05-19 09:00:00,369.07,167.93,154.49,53.74,47.02,52.53,33.99
2026-05-19 10:00:00,381.99,174.42,160.47,55.81,48.84,54.56,35.3
2026-05-19 11:00:00,405.08,183.2,168.54,58.62,51.3,57.3,37.08
2026-05-19 12:00:00,464.93,209.97,193.17,67.19,58.79,65.68,42.5
2026-05-19 13:00:00,517.55,232.9,214.27,74.53,65.21,72.85,47.14
2026-05-19 14:00:00,504.08,226.99,208.83,72.64,63.56,71,45.94
2026-05-19 15:00:00,534.27,242.89,223.46,77.73,68.01,75.98,49.16
2026-05-19 16:00:00,562.16,253.51,233.23,81.12,70.98,79.3,51.31
2026-05-19 17:00:00,549.59,247.72,227.91,79.27,69.36,77.49,50.14
2026-05-19 18:00:00,555.7,250.53,230.48,80.17,70.15,78.36,50.71
2026-05-19 19:00:00,433.13,185.89,170.1,59.48,52.05,57.83,37.42
2026-05-19 20:00:00,401.54,174.72,159.88,55.91,48.92,54.36,35.17
2026-05-19 21:00:00,361.34,155.06,141.89,49.62,43.42,48.24,31.22
2026-05-19 22:00:00,369.48,159.84,146.27,51.15,44.76,49.73,32.18
2026-05-19 23:00:00,263,108.75,98.77,34.8,30.45,33.58,21.73
2026-05-20 00:00:00,218.33,88.61,80.49,28.36,24.81,27.36,17.71
2026-05-20 01:00:00,194.64,80.4,73.02,25.73,22.51,24.83,16.06
2026-05-20 02:00:00,178.56,73.79,67.02,23.61,20.66,22.79,14.74
2026-05-20 03:00:00,191.06,77.59,70.48,24.83,21.73,23.96,15.5
2026-05-20 04:00:00,165.63,69.31,62.96,22.18,19.41,21.41,13.85
2026-05-20 05:00:00,162.46,67.21,61.05,21.51,18.82,20.76,13.43
2026-05-20 06:00:00,220.59,96.43,88.24,30.86,27,30,19.41
2026-05-20 07:00:00,253.22,109.69,100.37,35.1,30.71,34.13,22.08
2026-05-20 08:00:00,319.73,146.08,134.4,46.75,40.9,45.69,29.57
2026-05-20 09:00:00,357.57,162.56,149.56,52.02,45.52,50.85,32.9
2026-05-20 10:00:00,404,183.85,169.14,58.83,51.48,57.51,37.21
2026-05-20 11:00:00,409.81,185.88,171.01,59.48,52.05,58.14,37.62
2026-05-20 12:00:00,477.55,215.02,197.82,68.81,60.2,67.26,43.52
2026-05-20 13:00:00,503.53,229.87,211.48,73.56,64.36,71.9,46.53
2026-05-20 14:00:00,522.52,234.49,215.73,75.04,65.66,73.35,47.46
2026-05-20 15:00:00,542.62,245.87,226.2,78.68,68.84,76.91,49.76
2026-05-20 16:00:00,556.78,253.18,232.92,81.02,70.89,79.19,51.24
2026-05-20 17:00:00,596.08,270,248.4,86.4,75.6,84.46,54.65
2026-05-20 18:00:00,573.1,258.24,237.58,82.64,72.31,80.78,52.27
2026-05-20 19:00:00,406.27,174.85,160,55.95,48.96,54.4,35.2
2026-05-20 20:00:00,432.51,185,169.29,59.2,51.8,57.56,37.24
2026-05-20 21:00:00,368.22,158.99,145.49,50.88,44.52,49.47,32.01
2026-05-20 22:00:00,358.2,156.73,143.42,50.15,43.88,48.76,31.55
2026-05-20 23:00:00,257.77,104.18,94.62,33.34,29.17,32.17,20.82
2026-05-21 00:00:00,241.52,98.81,89.75,31.62,27.67,30.51,19.74
2026-05-21 01:00:00,207.02,86.07,78.17,27.54,24.1,26.58,17.2
2026-05-21 02:00:00,206.61,84.26,76.53,26.96,23.59,26.02,16.84
2026-05-21 03:00:00,189.6,77.76,70.63,24.88,21.77,24.01,15.54
2026-05-21 04:00:00,168.81,69.98,63.56,22.39,19.6,21.61,13.98
2026-05-21 05:00:00,166.93,68.97,62.64,22.07,19.31,21.3,13.78
2026-05-21 06:00:00,235.44,103.89,95.06,33.24,29.09,32.32,20.91
2026-05-21 07:00:00,256.72,111.13,101.69,35.56,31.12,34.58,22.37
2026-05-21 08:00:00,326.32,148.65,136.76,47.57,41.62,46.5,30.09
2026-05-21 09:00:00,381.82,172.71,158.89,55.27,48.36,54.02,34.96
2026-05-21 10:00:00,411.97,185.93,171.06,59.5,52.06,58.16,37.63
2026-05-21 11:00:00,414.47,189.52,174.36,60.65,53.07,59.28,38.36
2026-05-21 12:00:00,451.4,203.38,187.11,65.08,56.95,63.62,41.16
2026-05-21 13:00:00,510.14,233.83,215.12,74.82,65.47,73.14,47.33
2026-05-21 14:00:00,524.33,237.42,218.43,75.98,66.48,74.27,48.05
2026-05-21 15:00:00,551.58,247.91,228.08,79.33,69.41,77.55,50.18
2026-05-21 16:00:00,539.68,246.8,227.06,78.98,69.1,77.2,49.95
2026-05-21 17:00:00,576.21,262.37,241.38,83.96,73.46,82.07,53.1
2026-05-21 18:00:00,558.91,252.54,232.33,80.81,70.71,78.99,51.11
2026-05-21 19:00:00,434.82,186.18,170.36,59.58,52.13,57.92,37.48
2026-05-21 20:00:00,386.77,167.9,153.64,53.73,47.01,52.24,33.8
2026-05-21 21:00:00,369.16,159.15,145.63,50.93,44.56,49.52,32.04
2026-05-21 22:00:00,341.78,148.03,135.46,47.37,41.45,46.06,29.8
2026-05-21 23:00:00,237.7,98.74,89.68,31.6,27.65,30.49,19.73
2026-05-22 00:00:00,219.22,89.81,81.57,28.74,25.15,27.73,17.95
2026-05-22 01:00:00,209.23,85.92,78.04,27.5,24.06,26.53,17.17
2026-05-22 02:00:00,199.73,81.7,74.21,26.14,22.88,25.23,16.33
2026-05-22 03:00:00,181.54,75.67,68.73,24.22,21.19,23.37,15.12
2026-05-22 04:00:00,156.62,64.91,58.95,20.77,18.17,20.04,12.97
2026-05-22 05:00:00,153.92,64.05,58.18,20.5,17.93,19.78,12.8
2026-05-22 06:00:00,228.57,101.55,92.92,32.49,28.43,31.59,20.44
2026-05-22 07:00:00,227.71,99.46,91.01,31.83,27.85,30.94,20.02
2026-05-22 08:00:00,320.84,146.63,134.9,46.92,41.06,45.87,29.68
2026-05-22 09:00:00,364.44,164.44,151.29,52.62,46.04,51.44,33.28
2026-05-22 10:00:00,404.34,184.28,169.53,58.97,51.6,57.64,37.3
2026-05-22 11:00:00,437.16,200.61,184.56,64.2,56.17,62.75,40.6
2026-05-22 12:00:00,476.62,215.27,198.05,68.89,60.27,67.34,43.57
2026-05-22 13:00:00,524.35,237.96,218.93,76.15,66.63,74.43,48.16
2026-05-22 14:00:00,539.56,245.07,225.47,78.42,68.62,76.66,49.6
2026-05-22 15:00:00,591.88,267.33,245.94,85.55,74.85,83.62,54.11
2026-05-22 16:00:00,570.96,259.43,238.68,83.02,72.64,81.15,52.51
2026-05-22 17:00:00,569.18,254.84,234.45,81.55,71.35,79.71,51.58
2026-05-22 18:00:00,551.32,247.65,227.84,79.25,69.34,77.46,50.12
2026-05-22 19:00:00,412.66,179.09,163.88,57.31,50.15,55.72,36.05
2026-05-22 20:00:00,388.99,167.97,153.7,53.75,47.03,52.26,33.81
2026-05-22 21:00:00,395.83,170.61,156.12,54.59,47.77,53.08,34.35
2026-05-22 22:00:00,372.17,160.89,147.23,51.48,45.05,50.06,32.39
2026-05-22 23:00:00,242.26,99.92,90.76,31.97,27.98,30.86,19.97
2026-05-23 00:00:00,198.11,78.09,70.62,24.99,21.87,24.01,15.54
2026-05-23 01:00:00,182.42,72.26,65.35,23.12,20.23,22.22,14.38
2026-05-23 02:00:00,173.75,69.74,63.07,22.32,19.53,21.44,13.87
2026-05-23 03:00:00,148.61,59.72,54,19.11,16.72,18.36,11.88
2026-05-23 04:00:00,144.69,57.89,52.35,18.52,16.21,17.8,11.52
2026-05-23 05:00:00,158.48,62.83,56.82,20.11,17.59,19.32,12.5
2026-05-23 06:00:00,177.65,73.62,66.93,23.56,20.61,22.75,14.72
2026-05-23 07:00:00,181.08,74.76,67.96,23.92,20.93,23.11,14.95
2026-05-23 08:00:00,231.39,98.38,89.86,31.48,27.55,30.55,19.77
2026-05-23 09:00:00,245.31,105.26,96.15,33.68,29.47,32.69,21.15
2026-05-23 10:00:00,269.56,114.09,104.21,36.51,31.94,35.43,22.93
2026-05-23 11:00:00,308.26,130.08,118.82,41.63,36.42,40.4,26.14
2026-05-23 12:00:00,354.23,149.48,136.54,47.84,41.86,46.43,30.04
2026-05-23 13:00:00,340.01,146.84,134.13,46.99,41.11,45.6,29.51
2026-05-23 14:00:00,406.39,171.22,156.4,54.79,47.94,53.18,34.41
2026-05-23 15:00:00,399.86,168.97,154.34,54.07,47.31,52.48,33.96
2026-05-23 16:00:00,431.88,182.62,166.81,58.44,51.13,56.72,36.7
2026-05-23 17:00:00,437.1,183.78,167.87,58.81,51.46,57.08,36.93
2026-05-23 18:00:00,412.62,174.38,159.28,55.8,48.83,54.16,35.04
2026-05-23 19:00:00,351.74,143.99,130.89,46.08,40.32,44.5,28.8
2026-05-23 20:00:00,322.7,133.24,121.12,42.64,37.31,41.18,26.65
2026-05-23 21:00:00,316.47,128.1,116.45,40.99,35.87,39.59,25.62
2026-05-23 22:00:00,303.8,124.98,113.61,39.99,35,38.63,24.99
2026-05-23 23:00:00,217.46,85.89,77.67,27.48,24.05,26.41,17.09
2026-05-24 00:00:00,217.08,86.84,78.53,27.79,24.32,26.7,17.28
2026-05-24 01:00:00,191.74,76.39,69.08,24.44,21.39,23.49,15.2
2026-05-24 02:00:00,180.01,70.43,63.69,22.54,19.72,21.65,14.01
2026-05-24 03:00:00,161.75,65.06,58.83,20.82,18.22,20,12.94
2026-05-24 04:00:00,165.69,65.78,59.48,21.05,18.42,20.22,13.09
2026-05-24 05:00:00,168.15,66.12,59.79,21.16,18.51,20.33,13.15
2026-05-24 06:00:00,166.74,70.19,63.81,22.46,19.65,21.69,14.04
2026-05-24 07:00:00,191.53,78.9,71.72,25.25,22.09,24.38,15.78
2026-05-24 08:00:00,261.89,112.21,102.5,35.91,31.42,34.85,22.55
2026-05-24 09:00:00,268.7,114.21,104.33,36.55,31.98,35.47,22.95
2026-05-24 10:00:00,288.73,123.91,113.18,39.65,34.69,38.48,24.9
2026-05-24 11:00:00,320.53,136.06,124.28,43.54,38.1,42.25,27.34
2026-05-24 12:00:00,351.49,149.86,136.89,47.96,41.96,46.54,30.12
2026-05-24 13:00:00,361.12,154.77,141.37,49.53,43.33,48.07,31.1
2026-05-24 14:00:00,368.47,156.67,143.11,50.14,43.87,48.66,31.48
2026-05-24 15:00:00,383.14,164.3,150.08,52.58,46,51.03,33.02
2026-05-24 16:00:00,436.89,185.65,169.58,59.41,51.98,57.66,37.31
2026-05-24 17:00:00,398.39,170.93,156.14,54.7,47.86,53.09,34.35
2026-05-24 18:00:00,422.67,181.04,165.36,57.93,50.69,56.22,36.38
2026-05-24 19:00:00,355.51,146.4,133.09,46.85,40.99,45.25,29.28
2026-05-24 20:00:00,316.5,129.1,117.35,41.31,36.15,39.9,25.82
2026-05-24 21:00:00,307.45,126.24,114.75,40.4,35.35,39.02,25.25
2026-05-24 22:00:00,282.03,117.13,106.48,37.48,32.8,36.2,23.42
2026-05-24 23:00:00,221.51,87.47,79.1,27.99,24.49,26.89,17.4
2026-05-25 00:00:00,248.52,99.82,90.66,31.94,27.95,30.83,19.95
2026-05-25 01:00:00,228.15,92.1,83.65,29.47,25.79,28.44,18.4
2026-05-25 02:00:00,218.07,89.3,81.11,28.58,25,27.58,17.84
2026-05-25 03:00:00,182.19,75.94,68.97,24.3,21.26,23.45,15.17
2026-05-25 04:00:00,172.25,71.2,64.67,22.78,19.93,21.99,14.23
2026-05-25 05:00:00,182.68,75.55,68.62,24.17,21.15,23.33,15.1
2026-05-25 06:00:00,243.47,105.02,96.1,33.6,29.4,32.67,21.14
2026-05-25 07:00:00,268.53,116.37,106.49,37.24,32.58,36.21,23.43
2026-05-25 08:00:00,366.29,165.57,152.32,52.98,46.36,51.79,33.51
2026-05-25 09:00:00,389.97,177.73,163.52,56.87,49.77,55.6,35.97
2026-05-25 10:00:00,392.68,179.01,164.69,57.28,50.12,55.99,36.23
2026-05-25 11:00:00,443.71,202.64,186.43,64.85,56.74,63.39,41.01
2026-05-25 12:00:00,505.16,226.71,208.57,72.55,63.48,70.91,45.89
2026-05-25 13:00:00,544.86,244.23,224.69,78.15,68.38,76.4,49.43
2026-05-25 14:00:00,536.05,242.18,222.8,77.5,67.81,75.75,49.02
2026-05-25 15:00:00,589.53,265.78,244.52,85.05,74.42,83.14,53.79
2026-05-25 16:00:00,585.26,262.81,241.79,84.1,73.59,82.21,53.19
2026-05-25 17:00:00,604.97,275.43,253.4,88.14,77.12,86.15,55.75
2026-05-25 18:00:00,588.95,266.01,244.73,85.12,74.48,83.21,53.84
2026-05-25 19:00:00,425.58,184.92,169.21,59.17,51.78,57.53,37.23
2026-05-25 20:00:00,402.81,172.8,158.12,55.29,48.38,53.76,34.79
2026-05-25 21:00:00,406.01,176.4,161.42,56.45,49.39,54.88,35.51
2026-05-25 22:00:00,380.3,164.12,150.18,52.52,45.95,51.06,33.04
2026-05-25 23:00:00,264.09,109.36,99.32,34.99,30.62,33.77,21.85
2026-05-26 00:00:00,230.25,94.69,86,30.3,26.51,29.24,18.92
2026-05-26 01:00:00,219.65,89.37,81.18,28.6,25.02,27.6,17.86
2026-05-26 02:00:00,219.16,90.04,81.78,28.81,25.21,27.81,17.99
2026-05-26 03:00:00,205.14,84,76.29,26.88,23.52,25.94,16.78
2026-05-26 04:00:00,198.16,81.64,74.15,26.13,22.86,25.21,16.31
2026-05-26 05:00:00,176.54,71.83,65.24,22.99,20.11,22.18,14.35
2026-05-26 06:00:00,223.81,97.82,89.51,31.3,27.39,30.43,19.69
2026-05-26 07:00:00,225.02,98.76,90.37,31.6,27.65,30.73,19.88
2026-05-26 08:00:00,354.49,161.91,148.95,51.81,45.33,50.64,32.77
2026-05-26 09:00:00,361.96,164.22,151.08,52.55,45.98,51.37,33.24
2026-05-26 10:00:00,436.45,199.02,183.1,63.69,55.73,62.25,40.28
2026-05-26 11:00:00,450.81,204.14,187.81,65.32,57.16,63.86,41.32
2026-05-26 12:00:00,477.45,215.95,198.67,69.1,60.46,67.55,43.71
2026-05-26 13:00:00,504.32,228.21,209.95,73.03,63.9,71.38,46.19
2026-05-26 14:00:00,585.23,263.51,242.43,84.32,73.78,82.42,53.33
2026-05-26 15:00:00,599.54,267.43,246.04,85.58,74.88,83.65,54.13
2026-05-26 16:00:00,595.72,269.24,247.7,86.16,75.39,84.22,54.49
2026-05-26 17:00:00,569.89,257.45,236.86,82.39,72.09,80.53,52.11
2026-05-26 18:00:00,617.96,279.2,256.87,89.35,78.18,87.33,56.51
2026-05-26 19:00:00,424.16,181.4,166,58.05,50.79,56.44,36.52
2026-05-26 20:00:00,410.56,178.49,163.33,57.12,49.98,55.53,35.93
2026-05-26 21:00:00,383.75,167.16,152.96,53.49,46.81,52.01,33.65
2026-05-26 22:00:00,390.73,170.07,155.63,54.42,47.62,52.91,34.24
2026-05-26 23:00:00,280.02,113.99,103.54,36.48,31.92,35.2,22.78
2026-05-27 00:00:00,248.16,102.34,92.96,32.75,28.66,31.61,20.45
2026-05-27 01:00:00,221.94,90.64,82.33,29,25.38,27.99,18.11
2026-05-27 02:00:00,193.77,80.58,73.19,25.78,22.56,24.88,16.1
2026-05-27 03:00:00,177.19,72.89,66.2,23.32,20.41,22.51,14.56
2026-05-27 04:00:00,196.16,79.94,72.61,25.58,22.38,24.69,15.97
2026-05-27 05:00:00,201.24,82.34,74.78,26.35,23.05,25.43,16.45
2026-05-27 06:00:00,260.07,114.04,104.35,36.49,31.93,35.48,22.96
2026-05-27 07:00:00,271.92,118.82,108.72,38.02,33.27,36.97,23.92
2026-05-27 08:00:00,377.03,171.72,157.98,54.95,48.08,53.71,34.76
2026-05-27 09:00:00,359.89,162.31,149.32,51.94,45.45,50.77,32.85
2026-05-27 10:00:00,431.03,195.98,180.3,62.71,54.87,61.3,39.67
2026-05-27 11:00:00,429.71,193.47,177.99,61.91,54.17,60.52,39.16
2026-05-27 12:00:00,471.73,212.8,195.78,68.1,59.58,66.56,43.07
2026-05-27 13:00:00,560.73,251.53,231.4,80.49,70.43,78.68,50.91
2026-05-27 14:00:00,586.07,265.37,244.14,84.92,74.3,83.01,53.71
2026-05-27 15:00:00,600.76,271.95,250.2,87.03,76.15,85.07,55.04
2026-05-27 16:00:00,629.06,282.86,260.23,90.51,79.2,88.48,57.25
2026-05-27 17:00:00,628.44,284.47,261.71,91.03,79.65,88.98,57.58
2026-05-27 18:00:00,607.25,274.46,252.5,87.83,76.85,85.85,55.55
2026-05-27 19:00:00,465.35,201.68,184.55,64.54,56.47,62.75,40.6
2026-05-27 20:00:00,418.19,179.9,164.62,57.57,50.37,55.97,36.22
2026-05-27 21:00:00,399.27,175.12,160.25,56.04,49.03,54.48,35.25
2026-05-27 22:00:00,352.31,153.87,140.8,49.24,43.08,47.87,30.98
2026-05-27 23:00:00,280.86,114.53,104.02,36.65,32.07,35.37,22.89
2026-05-28 00:00:00,243.77,100.69,91.45,32.22,28.19,31.09,20.12
2026-05-28 01:00:00,225.99,90.87,82.54,29.08,25.44,28.06,18.16
2026-05-28 02:00:00,229.8,93.46,84.89,29.91,26.17,28.86,18.67
2026-05-28 03:00:00,192.16,79.75,72.44,25.52,22.33,24.63,15.94
2026-05-28 04:00:00,187.14,75.5,68.58,24.16,21.14,23.32,15.09
2026-05-28 05:00:00,192.17,78.83,71.59,25.22,22.07,24.34,15.75
2026-05-28 06:00:00,239.92,103.86,95.04,33.24,29.08,32.31,20.91
2026-05-28 07:00:00,255.8,113.05,103.45,36.17,31.65,35.17,22.76
2026-05-28 08:00:00,377.57,170.78,157.12,54.65,47.82,53.42,34.57
2026-05-28 09:00:00,389.11,177.43,163.24,56.78,49.68,55.5,35.91
2026-05-28 10:00:00,434.18,195.58,179.93,62.58,54.76,61.18,39.58
2026-05-28 11:00:00,466.88,210.38,193.55,67.32,58.91,65.81,42.58
2026-05-28 12:00:00,510.01,232.75,214.13,74.48,65.17,72.8,47.11
2026-05-28 13:00:00,534.41,240.21,220.99,76.87,67.26,75.14,48.62
2026-05-28 14:00:00,565.76,255.47,235.03,81.75,71.53,79.91,51.71
2026-05-28 15:00:00,580.13,259.08,238.36,82.91,72.54,81.04,52.44
2026-05-28 16:00:00,612.28,279.44,257.09,89.42,78.24,87.41,56.56
2026-05-28 17:00:00,630.39,284.53,261.77,91.05,79.67,89,57.59
2026-05-28 18:00:00,621.2,277.73,255.52,88.88,77.77,86.88,56.21
2026-05-28 19:00:00,427.91,184.54,168.86,59.05,51.67,57.41,37.15
2026-05-28 20:00:00,435.64,186.98,171.1,59.83,52.35,58.17,37.64
2026-05-28 21:00:00,380.91,166.14,152.03,53.17,46.52,51.69,33.45
2026-05-28 22:00:00,373.01,161.3,147.6,51.62,45.16,50.18,32.47
2026-05-28 23:00:00,257.3,104.19,94.64,33.34,29.17,32.18,20.82
2026-05-29 00:00:00,248.82,101.95,92.6,32.62,28.55,31.48,20.37
2026-05-29 01:00:00,212.8,88.04,79.96,28.17,24.65,27.19,17.59
2026-05-29 02:00:00,222.4,90.93,82.59,29.1,25.46,28.08,18.17
2026-05-29 03:00:00,190.81,79.12,71.86,25.32,22.15,24.43,15.81
2026-05-29 04:00:00,199.92,83.22,75.58,26.63,23.3,25.7,16.63
2026-05-29 05:00:00,183.84,76.01,69.04,24.32,21.28,23.47,15.19
2026-05-29 06:00:00,237.84,104.61,95.72,33.47,29.29,32.55,21.06
2026-05-29 07:00:00,272.73,118.89,108.79,38.04,33.29,36.99,23.93
2026-05-29 08:00:00,334.45,152.01,139.85,48.64,42.56,47.55,30.77
2026-05-29 09:00:00,373.98,170.53,156.89,54.57,47.75,53.34,34.52
2026-05-29 10:00:00,401.75,182.83,168.2,58.51,51.19,57.19,37
2026-05-29 11:00:00,449.01,204.42,188.06,65.41,57.24,63.94,41.37
2026-05-29 12:00:00,492.6,226.15,208.06,72.37,63.32,70.74,45.77
2026-05-29 13:00:00,522.44,234.76,215.98,75.12,65.73,73.43,47.52
2026-05-29 14:00:00,585.32,264.88,243.69,84.76,74.17,82.85,53.61
2026-05-29 15:00:00,565.93,256.18,235.68,81.98,71.73,80.13,51.85
2026-05-29 16:00:00,582.55,264.38,243.23,84.6,74.03,82.7,53.51
2026-05-29 17:00:00,633.05,281.78,259.24,90.17,78.9,88.14,57.03
2026-05-29 18:00:00,630.28,282.45,259.85,90.38,79.08,88.35,57.17
2026-05-29 19:00:00,466.68,201.17,184.08,64.37,56.33,62.59,40.5
2026-05-29 20:00:00,430.13,185.93,170.14,59.5,52.06,57.85,37.43
2026-05-29 21:00:00,419.02,182.09,166.63,58.27,50.99,56.65,36.66
2026-05-29 22:00:00,393.67,172.52,157.87,55.21,48.31,53.68,34.73
2026-05-29 23:00:00,270.78,111.71,101.46,35.75,31.28,34.5,22.32
2026-05-30 00:00:00,216.45,84.59,76.5,27.07,23.69,26.01,16.83
2026-05-30 01:00:00,192.65,77.15,69.76,24.69,21.6,23.72,15.35
2026-05-30 02:00:00,206.64,82.31,74.43,26.34,23.05,25.31,16.38
2026-05-30 03:00:00,185.14,74.61,67.47,23.88,20.89,22.94,14.84
2026-05-30 04:00:00,160.43,64.07,57.94,20.5,17.94,19.7,12.75
2026-05-30 05:00:00,166.96,65.89,59.59,21.09,18.45,20.26,13.11
2026-05-30 06:00:00,193.77,80.8,73.45,25.86,22.62,24.97,16.16
2026-05-30 07:00:00,205.37,85.03,77.29,27.21,23.81,26.28,17
2026-05-30 08:00:00,266.25,114.84,104.9,36.75,32.16,35.67,23.08
2026-05-30 09:00:00,260.42,111.72,102.05,35.75,31.28,34.7,22.45
2026-05-30 10:00:00,327.75,138.96,126.93,44.47,38.91,43.16,27.92
2026-05-30 11:00:00,328.91,141.71,129.44,45.35,39.68,44.01,28.48
2026-05-30 12:00:00,349.84,150.05,137.06,48.01,42.01,46.6,30.15
2026-05-30 13:00:00,382.87,164.54,150.3,52.65,46.07,51.1,33.07
2026-05-30 14:00:00,417.64,175.03,159.88,56.01,49.01,54.36,35.17
2026-05-30 15:00:00,419.02,177.54,162.17,56.81,49.71,55.14,35.68
2026-05-30 16:00:00,434.42,183.65,167.75,58.77,51.42,57.04,36.91
2026-05-30 17:00:00,458.33,190.6,174.1,60.99,53.37,59.2,38.3
2026-05-30 18:00:00,432.62,184.81,168.81,59.14,51.75,57.39,37.14
2026-05-30 19:00:00,351.35,144.63,131.47,46.28,40.5,44.7,28.92
2026-05-30 20:00:00,348.26,140.6,127.81,44.99,39.37,43.46,28.12
2026-05-30 21:00:00,346.51,140.36,127.59,44.91,39.3,43.38,28.07
2026-05-30 22:00:00,289.9,120.6,109.63,38.59,33.77,37.28,24.12
2026-05-30 23:00:00,242.49,96.68,87.43,30.94,27.07,29.72,19.23
2026-05-31 00:00:00,240.39,95.07,85.98,30.42,26.62,29.23,18.91
2026-05-31 01:00:00,216.15,85.43,77.26,27.34,23.92,26.27,17
2026-05-31 02:00:00,202.78,79.63,72.01,25.48,22.3,24.48,15.84
2026-05-31 03:00:00,177.24,71.22,64.4,22.79,19.94,21.9,14.17
2026-05-31 04:00:00,175.79,69.89,63.2,22.36,19.57,21.49,13.9
2026-05-31 05:00:00,169.29,66.7,60.32,21.34,18.68,20.51,13.27
2026-05-31 06:00:00,199.13,82.11,74.64,26.27,22.99,25.38,16.42
2026-05-31 07:00:00,212.8,88.2,80.17,28.22,24.7,27.26,17.64
2026-05-31 08:00:00,268.51,115.6,105.6,36.99,32.37,35.9,23.23
2026-05-31 09:00:00,300.49,128.96,117.79,41.27,36.11,40.05,25.91
2026-05-31 10:00:00,289.7,123.55,112.85,39.53,34.59,38.37,24.83
2026-05-31 11:00:00,345.77,145.1,132.54,46.43,40.63,45.06,29.16
2026-05-31 12:00:00,377.74,161.81,147.8,51.78,45.31,50.25,32.52
2026-05-31 13:00:00,395.12,167.87,153.34,53.72,47,52.13,33.73
2026-05-31 14:00:00,415.15,177.3,161.95,56.74,49.64,55.06,35.63
2026-05-31 15:00:00,409.94,172.83,157.86,55.3,48.39,53.67,34.73
2026-05-31 16:00:00,456.58,192.8,176.11,61.7,53.98,59.88,38.74
2026-05-31 17:00:00,445.58,188.02,171.74,60.17,52.65,58.39,37.78
2026-05-31 18:00:00,418.33,177.59,162.21,56.83,49.72,55.15,35.69
2026-05-31 19:00:00,354.45,147.51,134.09,47.2,41.3,45.59,29.5
2026-05-31 20:00:00,335.97,135.9,123.53,43.49,38.05,42,27.18
2026-05-31 21:00:00,332.74,137.96,125.41,44.15,38.63,42.64,27.59
2026-05-31 22:00:00,313.73,127.1,115.54,40.67,35.59,39.28,25.42
2026-05-31 23:00:00,239.99,94.55,85.5,30.25,26.47,29.07,18.81
2026-06-01 00:00:00,259.45,105.65,95.96,33.81,29.58,32.62,21.11
2026-06-01 01:00:00,251.78,103.84,94.32,33.23,29.08,32.07,20.75
