timestamp,total_power_kw,floor1_power_kw,floor2_power_kw,roomA_power_kw,roomB_power_kw,roomC_power_kw,roomD_power_kw,floor1_ac_kw,floor1_light_kw,floor1_plug_kw,floor2_ac_kw,floor2_light_kw,floor2_plug_kw
2026-03-30 20:00:00,27.12,8.97,8.01,3.13,3.38,2.81,2.92,4.1,1.55,3.32,4.15,1.51,2.35
2026-03-30 21:00:00,26.96,8.99,8.02,2.95,3.51,2.8,3.17,4.22,1.97,2.79,3.73,1.49,2.8
2026-03-30 22:00:00,25.9,8.94,7.44,3.14,3.34,2.57,2.91,4.1,1.51,3.33,3.58,1.46,2.4
2026-03-30 23:00:00,20.63,5.48,5.33,1.98,1.3,2.06,1.29,3.67,0.66,1.15,3.6,0.62,1.11
2026-03-31 00:00:00,19.98,5.83,4.93,2.09,1.43,1.92,1.14,3.86,0.76,1.2,3.41,0.56,0.96
2026-03-31 01:00:00,20.44,5.35,5.03,1.9,1.33,1.97,1.18,3.54,0.74,1.07,3.42,0.54,1.07
2026-03-31 02:00:00,19.94,5.69,5.21,2.04,1.44,1.97,1.31,3.69,0.75,1.25,3.51,0.73,0.97
2026-03-31 03:00:00,19.59,5.68,4.95,2.07,1.23,1.86,1.31,3.95,0.63,1.09,3.23,0.71,1
2026-03-31 04:00:00,19.44,5.32,5.01,1.9,1.26,1.89,1.31,3.6,0.71,1.01,3.28,0.69,1.04
2026-03-31 05:00:00,19.98,5.53,5.57,1.97,1.39,2.12,1.41,3.62,0.74,1.17,3.7,0.73,1.14
2026-03-31 06:00:00,25.55,9.15,8.14,3.15,3.41,2.76,3.35,4.32,1.67,3.16,3.7,1.7,2.75
2026-03-31 07:00:00,25.47,8.44,7.77,2.92,3.22,2.65,3.09,3.83,1.53,3.08,3.69,1.61,2.48
2026-03-31 08:00:00,33.37,13.39,11.03,4.48,6.36,3.62,5.05,4.26,2.97,6.16,4.29,2.51,4.23
2026-03-31 09:00:00,35.11,13.48,12.36,4.59,6.04,4.04,6,4.75,2.75,5.98,4.23,2.8,5.33
2026-03-31 10:00:00,33.76,12.3,12.23,4.07,5.41,3.86,6.11,4.7,2.73,4.86,4.1,3.08,5.04
2026-03-31 11:00:00,32.83,13.14,10.74,4.45,6.08,3.45,5.2,4.36,2.77,6.01,3.78,2.57,4.39
2026-03-31 12:00:00,34.92,12.86,12.55,3.96,6.13,3.92,6.49,4.64,3.56,4.67,3.9,3.24,5.42
2026-03-31 13:00:00,36,13.74,12.48,4.39,6.84,4.1,5.97,4.18,3.52,6.04,4.39,2.78,5.31
2026-03-31 14:00:00,36.66,14.64,12.21,4.86,6.59,4.02,5.44,5.32,3.25,6.08,5.02,2.8,4.4
2026-03-31 15:00:00,36.25,14.02,12.29,4.47,6.27,3.87,5.89,5.48,3.49,5.05,4.61,3.19,4.5
2026-03-31 16:00:00,37.06,14.5,12.62,4.87,6.37,4.22,5.74,5.44,3.07,5.99,4.83,2.68,5.1
2026-03-31 17:00:00,36.98,14.87,12.88,4.95,6.22,4.32,5.43,6.15,3.18,5.54,5.7,2.8,4.38
2026-03-31 18:00:00,37.62,13.54,14.09,4.5,5.55,4.72,6.36,5.8,2.89,4.85,5.48,2.98,5.63
2026-03-31 19:00:00,27.71,9.7,8.73,3.25,3.7,3.16,3.18,4.58,1.96,3.15,4.33,1.36,3.04
2026-03-31 20:00:00,26.96,9.11,7.98,3.06,3.3,2.67,3.3,4.57,1.8,2.74,3.64,1.75,2.59
2026-03-31 21:00:00,27.69,8.84,8.29,2.95,3.56,2.78,3.37,3.9,1.85,3.1,3.89,1.83,2.57
2026-03-31 22:00:00,26.08,8.7,7.82,2.88,3.5,2.62,3.13,3.85,1.86,2.98,3.77,1.73,2.32
2026-03-31 23:00:00,20.4,5.5,5.31,1.95,1.42,2.02,1.42,3.54,0.76,1.19,3.39,0.69,1.23
2026-04-01 00:00:00,19.95,5.37,5.07,1.95,1.24,1.9,1.32,3.63,0.63,1.11,3.35,0.72,1
2026-04-01 01:00:00,20.58,5.65,5.27,2.01,1.41,2.04,1.27,3.72,0.77,1.16,3.58,0.63,1.07
2026-04-01 02:00:00,20.27,5.73,4.94,2.05,1.28,1.87,1.29,3.99,0.72,1.02,3.23,0.67,1.04
2026-04-01 03:00:00,20.85,5.83,5.1,2.1,1.33,1.98,1.27,4,0.71,1.12,3.38,0.58,1.14
2026-04-01 04:00:00,19.55,5.68,4.79,2.01,1.41,1.81,1.24,3.77,0.8,1.11,3.17,0.66,0.96
2026-04-01 05:00:00,20.03,6.2,4.92,2.24,1.5,1.9,1.16,4.1,0.76,1.34,3.37,0.59,0.96
2026-04-01 06:00:00,26.74,9,8.09,3.07,3.3,2.81,3.09,4.39,1.69,2.91,3.97,1.56,2.56
2026-04-01 07:00:00,26.8,8.7,8.64,3.02,3.34,2.94,3.58,3.89,1.56,3.25,3.85,1.77,3.02
2026-04-01 08:00:00,33.42,13.03,11.48,4.29,5.86,3.48,5.87,4.79,2.96,5.28,3.86,3.25,4.37
2026-04-01 09:00:00,34.72,14.19,11.75,4.54,6.87,3.77,5.69,4.63,3.58,5.98,4.15,2.84,4.75
2026-04-01 10:00:00,36.26,13.77,12.38,4.49,6.59,3.98,6.28,4.48,3.29,6,3.85,2.91,5.63
2026-04-01 11:00:00,35.34,14.04,11.21,4.46,6.9,3.51,5.56,4.46,3.63,5.96,3.9,2.92,4.39
2026-04-01 12:00:00,33.69,12.27,12.15,3.81,5.95,3.94,5.99,4.18,3.34,4.75,4.03,2.8,5.31
2026-04-01 13:00:00,33.89,13.07,11.1,4.37,6,3.4,5.6,4.5,2.87,5.7,3.84,3.1,4.17
2026-04-01 14:00:00,37.22,14.08,13.06,4.78,5.97,4.4,5.87,5.55,2.84,5.69,5.06,2.69,5.31
2026-04-01 15:00:00,38.63,15.27,13.65,5.05,6.75,4.49,6.3,5.78,3.4,6.09,5.21,3.09,5.35
2026-04-01 16:00:00,36.93,14.44,12.11,4.76,6.3,3.93,5.47,5.64,3.24,5.56,4.93,2.9,4.28
2026-04-01 17:00:00,39.18,15.28,14,4.89,6.38,4.69,6.04,6.67,3.66,4.94,5.95,3.03,5.02
2026-04-01 18:00:00,39.1,14.99,14.27,5.01,6.29,4.7,6.55,6.17,3.19,5.64,5.49,3.2,5.58
2026-04-01 19:00:00,28.27,9.34,8.43,3.24,3.24,2.98,3.14,4.77,1.62,2.95,4.19,1.5,2.74
2026-04-01 20:00:00,27.2,9.24,8.42,3.09,3.31,2.95,3.06,4.72,1.84,2.68,4.38,1.59,2.45
2026-04-01 21:00:00,26.57,8.72,8.18,2.99,3.3,2.74,3.5,4.04,1.62,3.06,3.52,1.76,2.9
2026-04-01 22:00:00,26.79,8.68,7.85,2.93,3.14,2.64,3.17,4.35,1.69,2.65,3.71,1.7,2.44
2026-04-01 23:00:00,20.89,5.77,5.36,2.07,1.31,2.08,1.26,3.99,0.74,1.05,3.66,0.61,1.09
2026-04-02 00:00:00,19.96,5.56,5.01,2.04,1.22,1.9,1.37,3.83,0.6,1.12,3.17,0.65,1.19
2026-04-02 01:00:00,20.31,5.73,5.32,2.04,1.52,2.03,1.3,3.61,0.79,1.34,3.61,0.69,1.03
2026-04-02 02:00:00,20.59,5.88,5.04,2.14,1.38,1.93,1.27,3.95,0.69,1.24,3.34,0.63,1.07
2026-04-02 03:00:00,20.55,5.56,4.94,2.02,1.24,1.9,1.18,3.82,0.63,1.11,3.39,0.62,0.93
2026-04-02 04:00:00,20.7,5.62,5.39,2.02,1.35,2.04,1.44,3.76,0.72,1.14,3.48,0.72,1.19
2026-04-02 05:00:00,20.12,5.92,4.99,2.12,1.52,1.91,1.22,3.79,0.78,1.35,3.38,0.65,0.96
2026-04-02 06:00:00,25.32,8.55,7.71,2.88,3.16,2.54,3.19,4.18,1.69,2.68,3.6,1.81,2.3
2026-04-02 07:00:00,24.65,8.09,7.38,2.76,2.95,2.57,2.9,3.95,1.5,2.63,3.47,1.39,2.52
2026-04-02 08:00:00,34.42,13.13,11.1,4.33,6.11,3.63,5.08,4.46,3,5.67,4.36,2.58,4.17
2026-04-02 09:00:00,36.07,14.33,12.31,4.68,6.78,3.85,6.38,4.78,3.4,6.15,3.77,3.15,5.38
2026-04-02 10:00:00,33.68,12.93,11.59,4.05,6,3.56,5.95,4.79,3.39,4.75,3.77,3.16,4.65
2026-04-02 11:00:00,32.54,11.96,11.21,3.92,5.53,3.46,5.63,4.18,2.79,4.99,3.85,3.03,4.32
2026-04-02 12:00:00,34.44,12.21,12.6,4.02,5.48,4.15,6.07,4.53,2.78,4.89,4.33,2.77,5.5
2026-04-02 13:00:00,36.93,14.27,13.12,4.71,6.6,4.24,6.35,4.93,3.25,6.09,4.6,3.09,5.43
2026-04-02 14:00:00,36.33,13.59,13.16,4.53,6.12,4.34,6.11,4.9,2.98,5.71,4.92,2.92,5.32
2026-04-02 15:00:00,38.09,14.53,12.94,4.94,5.87,4.21,5.85,6.2,2.87,5.46,5.23,3.06,4.65
2026-04-02 16:00:00,38.45,15.43,12.75,5.18,6.23,4.32,5.35,6.7,3.17,5.56,5.58,2.63,4.53
2026-04-02 17:00:00,39.13,14.78,14.31,4.81,6.49,4.68,6.66,5.81,3.44,5.53,5.4,3.28,5.63
2026-04-02 18:00:00,39.53,15.65,13.63,5.19,6.81,4.43,6.3,6.08,3.43,6.14,5.28,3.22,5.12
2026-04-02 19:00:00,28.27,8.95,9.26,3.09,3.06,3.24,3.43,4.68,1.56,2.71,4.7,1.74,2.82
2026-04-02 20:00:00,27.11,9.54,7.93,3.23,3.43,2.78,2.93,4.8,1.82,2.92,4.02,1.47,2.44
2026-04-02 21:00:00,28.93,10.05,9.15,3.44,3.62,3.19,3.48,4.98,1.84,3.23,4.49,1.72,2.93
2026-04-02 22:00:00,26.57,8.6,8.04,2.95,3.16,2.71,3.37,4.15,1.59,2.86,3.57,1.71,2.76
2026-04-02 23:00:00,21.32,5.8,5.51,2.07,1.35,2.1,1.38,3.98,0.76,1.06,3.68,0.72,1.11
2026-04-03 00:00:00,20.63,5.87,5.07,2.11,1.51,1.91,1.37,3.76,0.77,1.34,3.24,0.69,1.13
2026-04-03 01:00:00,20.94,5.81,5.46,2.12,1.29,2.12,1.31,4.01,0.66,1.14,3.7,0.63,1.13
2026-04-03 02:00:00,19.94,5.64,4.88,2.06,1.41,1.84,1.29,3.63,0.67,1.35,3.18,0.68,1.02
2026-04-03 03:00:00,20.8,5.9,5.19,2.19,1.33,2.01,1.3,3.97,0.6,1.33,3.42,0.59,1.19
2026-04-03 04:00:00,19.19,5.35,4.72,1.95,1.28,1.82,1.14,3.52,0.61,1.21,3.21,0.57,0.94
2026-04-03 05:00:00,19.92,5.61,4.76,2.01,1.36,1.83,1.17,3.73,0.73,1.15,3.19,0.58,0.98
2026-04-03 06:00:00,26.46,8.67,7.95,3,3.02,2.77,3.21,4.41,1.52,2.74,3.59,1.48,2.88
2026-04-03 07:00:00,26.86,8.93,7.94,3.1,3.4,2.83,2.94,4.03,1.58,3.32,3.95,1.36,2.63
2026-04-03 08:00:00,32.97,13.34,11,4.15,6.62,3.55,5.19,4.29,3.63,5.42,4.11,2.64,4.25
2026-04-03 09:00:00,36.02,13.91,12.31,4.48,6.73,3.97,6.22,4.5,3.46,5.95,3.85,2.86,5.6
2026-04-03 10:00:00,33.99,12.92,11.36,4.19,5.98,3.59,5.52,4.58,3.1,5.24,4.08,2.89,4.39
2026-04-03 11:00:00,34.45,12.73,12.65,4.24,5.83,4,6.3,4.42,2.81,5.5,4.28,3.19,5.18
2026-04-03 12:00:00,34.3,11.93,12.25,3.87,5.49,3.89,6,4.28,2.86,4.79,4.3,3.07,4.88
2026-04-03 13:00:00,34.64,13.46,11.15,4.2,6.59,3.64,5.16,4.47,3.64,5.35,4.28,2.59,4.29
2026-04-03 14:00:00,37,14.85,12.19,4.81,6.92,4.12,5.39,5.2,3.59,6.05,4.88,2.51,4.8
2026-04-03 15:00:00,36.33,13.79,13.2,4.42,6.06,4.29,6.11,5.52,3.36,4.91,5.11,3.12,4.97
2026-04-03 16:00:00,38.17,13.99,14.05,4.72,5.86,4.64,6.39,5.69,2.87,5.43,5.48,3.13,5.44
2026-04-03 17:00:00,37.03,13.63,13.47,4.63,5.62,4.41,5.99,5.63,2.72,5.27,5.58,3.13,4.76
2026-04-03 18:00:00,37.39,14.94,13.1,4.85,5.99,4.37,5.49,6.84,3.41,4.69,5.88,2.91,4.31
2026-04-03 19:00:00,29.51,10.06,9.41,3.49,3.21,3.41,3.1,5.59,1.68,2.79,5.25,1.53,2.63
2026-04-03 20:00:00,28.54,9.93,8.95,3.44,3.61,3.13,3.33,4.81,1.75,3.38,4.54,1.7,2.71
2026-04-03 21:00:00,25.92,8.47,7.68,2.82,3.25,2.7,2.83,4,1.75,2.72,3.91,1.42,2.35
2026-04-03 22:00:00,27,8.98,8.22,3.11,3.48,2.85,3.24,3.97,1.62,3.39,3.89,1.59,2.75
2026-04-03 23:00:00,20.36,5.52,5.24,1.99,1.24,2.01,1.31,3.82,0.67,1.03,3.49,0.66,1.08
2026-04-04 00:00:00,18.06,4.7,4.18,1.77,0.62,1.74,0.54,3.86,0.35,0.49,3.45,0.26,0.46
2026-04-04 01:00:00,18.14,4.31,4.28,1.62,0.61,1.77,0.61,3.46,0.32,0.53,3.45,0.28,0.54
2026-04-04 02:00:00,17.15,4.29,4.05,1.62,0.63,1.65,0.65,3.4,0.32,0.58,3.18,0.31,0.56
2026-04-04 03:00:00,18.07,4.66,4.24,1.76,0.63,1.76,0.58,3.78,0.32,0.56,3.45,0.27,0.51
2026-04-04 04:00:00,17.4,4.31,4.01,1.64,0.63,1.63,0.63,3.42,0.3,0.6,3.17,0.32,0.52
2026-04-04 05:00:00,18.5,4.83,4.44,1.84,0.61,1.83,0.63,3.97,0.3,0.57,3.59,0.31,0.53
2026-04-04 06:00:00,20.39,5.99,5.44,2.2,1.53,2.03,1.51,3.78,0.69,1.53,3.47,0.8,1.18
2026-04-04 07:00:00,20.25,5.73,5.71,2.07,1.53,2.17,1.56,3.53,0.72,1.47,3.62,0.75,1.35
2026-04-04 08:00:00,24.65,7.88,7.13,2.66,2.8,2.5,2.65,4.03,1.51,2.34,3.61,1.34,2.19
2026-04-04 09:00:00,24.32,7.78,6.77,2.66,2.75,2.32,2.54,3.96,1.44,2.38,3.47,1.4,1.9
2026-04-04 10:00:00,24.77,7.55,7.3,2.52,2.73,2.61,2.68,3.84,1.53,2.18,3.64,1.23,2.43
2026-04-04 11:00:00,24.16,7.79,6.91,2.72,2.61,2.42,2.5,4.11,1.29,2.39,3.61,1.31,1.99
2026-04-04 12:00:00,25.53,8.46,7.33,2.96,2.87,2.62,2.44,4.37,1.4,2.68,4.14,1.31,1.89
2026-04-04 13:00:00,24.9,8.14,7.08,2.89,2.75,2.5,2.5,4.16,1.26,2.71,3.77,1.29,2.02
2026-04-04 14:00:00,28.01,9.87,8.27,3.45,2.98,3.04,2.65,5.74,1.58,2.55,4.69,1.25,2.33
2026-04-04 15:00:00,27.04,9.17,8.15,3.25,2.85,2.95,2.65,5.11,1.37,2.69,4.64,1.35,2.16
2026-04-04 16:00:00,28.23,9.49,8.77,3.27,3.07,3.19,2.84,5.27,1.65,2.58,4.99,1.42,2.36
2026-04-04 17:00:00,29.2,9.7,9.14,3.42,2.77,3.38,2.82,5.84,1.45,2.41,5.35,1.37,2.42
2026-04-04 18:00:00,28.68,9.79,8.68,3.4,3.1,3.3,2.38,5.48,1.61,2.69,5.45,1.11,2.12
2026-04-04 19:00:00,23.28,7.47,6.33,2.73,1.63,2.47,1.47,5.19,0.83,1.45,4.34,0.68,1.31
2026-04-04 20:00:00,24.31,7.41,6.38,2.73,1.53,2.49,1.46,5.23,0.75,1.42,4.42,0.71,1.25
2026-04-04 21:00:00,22.68,6.78,5.58,2.5,1.4,2.18,1.26,4.79,0.69,1.31,3.89,0.63,1.06
2026-04-04 22:00:00,22.74,6.52,5.72,2.34,1.63,2.19,1.48,4.25,0.86,1.41,3.73,0.71,1.28
2026-04-04 23:00:00,18.24,4.49,4.01,1.68,0.68,1.64,0.6,3.55,0.36,0.58,3.21,0.31,0.49
2026-04-05 00:00:00,17.79,4.39,4.27,1.67,0.54,1.77,0.56,3.63,0.27,0.48,3.54,0.3,0.44
2026-04-05 01:00:00,18.55,4.82,4.22,1.83,0.62,1.75,0.6,3.95,0.32,0.55,3.41,0.27,0.54
2026-04-05 02:00:00,17.93,4.72,4.02,1.78,0.64,1.65,0.57,3.82,0.33,0.57,3.27,0.3,0.45
2026-04-05 03:00:00,17.97,4.53,4.32,1.72,0.58,1.77,0.61,3.7,0.29,0.54,3.53,0.33,0.46
2026-04-05 04:00:00,18.22,4.36,4.26,1.63,0.65,1.78,0.57,3.48,0.35,0.53,3.47,0.25,0.54
2026-04-05 05:00:00,18.29,4.66,4.16,1.77,0.61,1.72,0.58,3.79,0.3,0.57,3.38,0.29,0.49
2026-04-05 06:00:00,20.46,6.15,4.94,2.19,1.6,1.88,1.28,3.93,0.84,1.37,3.23,0.64,1.07
2026-04-05 07:00:00,20.95,6.37,5.54,2.27,1.65,2.11,1.45,4.09,0.88,1.41,3.6,0.73,1.21
2026-04-05 08:00:00,24.36,8.22,6.67,2.86,2.77,2.37,2.46,4.31,1.37,2.53,3.36,1.18,2.14
2026-04-05 09:00:00,24.95,7.65,7.31,2.55,2.84,2.58,2.77,3.76,1.56,2.33,3.54,1.29,2.48
2026-04-05 10:00:00,24.45,8.39,6.94,2.95,2.86,2.49,2.39,4.3,1.36,2.73,3.74,1.18,2.02
2026-04-05 11:00:00,25.06,8.15,7,2.8,2.76,2.39,2.72,4.3,1.44,2.41,3.43,1.44,2.12
2026-04-05 12:00:00,25.21,7.74,7.39,2.57,2.72,2.57,2.76,4.08,1.57,2.09,3.75,1.45,2.19
2026-04-05 13:00:00,25.06,7.61,7.21,2.56,2.73,2.58,2.61,3.86,1.49,2.26,3.68,1.23,2.3
2026-04-05 14:00:00,27.81,9.01,8.42,3.24,2.58,3.12,2.58,5.33,1.23,2.46,4.94,1.23,2.25
2026-04-05 15:00:00,28.14,9.23,8.73,3.22,2.66,3.22,2.61,5.58,1.46,2.2,5.27,1.33,2.13
2026-04-05 16:00:00,27.27,9.16,8.54,3.25,2.58,3.08,2.7,5.55,1.32,2.29,5.04,1.49,2.02
2026-04-05 17:00:00,28.32,9.91,8.46,3.51,2.93,3.07,2.82,5.78,1.46,2.66,4.67,1.36,2.43
2026-04-05 18:00:00,28.07,9,9.08,3.06,2.76,3.37,2.71,5.3,1.62,2.08,5.46,1.34,2.27
2026-04-05 19:00:00,22.34,6.39,6,2.34,1.35,2.32,1.5,4.5,0.7,1.19,3.96,0.69,1.35
2026-04-05 20:00:00,23.62,7.28,6.53,2.66,1.47,2.54,1.46,5.27,0.8,1.22,4.6,0.75,1.18
2026-04-05 21:00:00,22.7,6.28,6.32,2.28,1.46,2.44,1.52,4.24,0.75,1.29,4.3,0.75,1.27
2026-04-05 22:00:00,21.99,6.44,5.84,2.29,1.57,2.25,1.5,4.3,0.87,1.27,3.8,0.69,1.35
2026-04-05 23:00:00,18.75,4.44,4.09,1.68,0.55,1.7,0.52,3.69,0.3,0.46,3.41,0.27,0.42
2026-04-06 00:00:00,21.33,5.23,5.43,1.87,1.26,2.07,1.36,3.5,0.69,1.04,3.64,0.71,1.08
2026-04-06 01:00:00,20.21,5.57,5.2,1.99,1.45,1.99,1.3,3.55,0.75,1.27,3.48,0.67,1.06
2026-04-06 02:00:00,20.89,6.07,5.49,2.23,1.41,2.13,1.33,4.05,0.67,1.34,3.7,0.63,1.15
2026-04-06 03:00:00,19.85,6.06,5.07,2.17,1.51,1.99,1.1,3.97,0.8,1.29,3.6,0.55,0.92
2026-04-06 04:00:00,19.99,5.65,5.01,2.05,1.38,1.95,1.28,3.7,0.68,1.27,3.25,0.54,1.22
2026-04-06 05:00:00,19.81,5.67,5.1,2.09,1.27,1.96,1.35,3.86,0.61,1.2,3.26,0.62,1.22
2026-04-06 06:00:00,26.55,8.25,8.11,2.72,3.25,2.8,3.14,3.8,1.78,2.67,3.95,1.61,2.54
2026-04-06 07:00:00,25.91,8.64,7.63,2.85,3.39,2.6,3.11,4,1.86,2.78,3.51,1.58,2.55
2026-04-06 08:00:00,34.21,12.29,11.95,4.07,5.53,3.66,5.95,4.49,2.76,5.04,4.26,3.33,4.37
2026-04-06 09:00:00,33.66,12.76,11.54,4.08,5.87,3.63,5.72,4.67,3.17,4.93,4,2.98,4.57
2026-04-06 10:00:00,33.98,12.74,11.51,3.97,6.26,3.76,5.51,4.2,3.46,5.08,4.08,2.62,4.81
2026-04-06 11:00:00,34.8,12.67,12.38,3.93,6.16,4.06,6.02,4.31,3.46,4.91,4.18,2.76,5.43
2026-04-06 12:00:00,36.42,14.19,11.58,4.79,6.38,3.56,5.82,5.03,2.98,6.18,4,3.18,4.4
2026-04-06 13:00:00,33.97,13.11,11.88,4.19,6.07,3.63,6.01,4.75,3.27,5.09,4.06,3.31,4.51
2026-04-06 14:00:00,37.22,14,13.27,4.68,6.15,4.24,6.38,5.28,3,5.71,4.82,3.27,5.18
2026-04-06 15:00:00,39.25,15.57,14.33,5.35,6.32,4.7,6.57,6.5,2.96,6.12,5.56,3.27,5.5
2026-04-06 16:00:00,37.74,14.95,12.78,5.14,5.98,4.26,5.55,6.39,2.82,5.74,5.39,2.79,4.6
2026-04-06 17:00:00,40.16,16.12,13.82,5.38,6.68,4.5,6.17,6.77,3.42,5.94,5.74,3.29,4.79
2026-04-06 18:00:00,39.22,15.35,13.92,5.08,6.41,4.8,5.88,6.45,3.36,5.55,5.89,2.66,5.37
2026-04-06 19:00:00,28.96,9.61,8.66,3.36,2.95,3.11,2.94,5.5,1.52,2.59,4.75,1.47,2.44
2026-04-06 20:00:00,28.65,10.07,8.82,3.39,3.49,3.2,3.12,5.31,1.95,2.81,4.55,1.4,2.87
2026-04-06 21:00:00,26.22,8.92,8.03,3.03,3.3,2.71,3.15,4.31,1.7,2.91,3.96,1.76,2.31
2026-04-06 22:00:00,26.1,8.76,8.23,2.94,3.26,2.79,3.45,4.26,1.76,2.73,3.61,1.7,2.92
2026-04-06 23:00:00,20.17,5.49,5.07,2,1.29,1.92,1.26,3.66,0.64,1.18,3.43,0.7,0.94
2026-04-07 00:00:00,21.14,5.58,5.29,2,1.36,2.01,1.36,3.7,0.72,1.16,3.5,0.71,1.09
2026-04-07 01:00:00,20.16,5.73,5.35,2.05,1.42,2.05,1.38,3.76,0.75,1.22,3.49,0.66,1.21
2026-04-07 02:00:00,20.71,6.12,4.86,2.21,1.48,1.88,1.24,4.06,0.77,1.29,3.17,0.56,1.12
2026-04-07 03:00:00,19.81,5.97,5.16,2.17,1.44,1.95,1.28,3.95,0.72,1.31,3.5,0.72,0.94
2026-04-07 04:00:00,20.09,5.71,5.07,2.06,1.26,1.95,1.3,3.98,0.69,1.04,3.32,0.62,1.13
2026-04-07 05:00:00,20.43,5.75,5.32,2.06,1.34,2.09,1.19,3.9,0.73,1.12,3.72,0.55,1.05
2026-04-07 06:00:00,25.54,8.66,7.91,2.93,3.25,2.78,3.09,4.14,1.69,2.83,3.7,1.42,2.78
2026-04-07 07:00:00,25.99,9.16,7.65,3.03,3.86,2.63,3.13,3.78,2.01,3.37,3.44,1.52,2.69
2026-04-07 08:00:00,35.76,13.08,12.87,4.01,6.35,4.11,6.4,4.53,3.66,4.89,4.29,3.13,5.45
2026-04-07 09:00:00,34.79,13.18,11.56,4.26,6.17,3.65,5.69,4.57,3.2,5.4,4.04,2.94,4.58
2026-04-07 10:00:00,35.13,14.1,11.08,4.49,6.87,3.65,5.04,4.56,3.62,5.92,4.34,2.49,4.25
2026-04-07 11:00:00,34.08,11.62,12.42,3.76,5.36,3.94,6.32,4.18,2.81,4.63,3.93,3.07,5.42
2026-04-07 12:00:00,35.97,13.84,12.4,4.37,6.6,3.87,6.12,4.78,3.59,5.47,4.4,3.28,4.72
2026-04-07 13:00:00,36.72,14.08,12.28,4.69,6.2,3.86,5.81,5.32,3.07,5.69,4.75,3.22,4.31
2026-04-07 14:00:00,35.41,13.77,11.63,4.42,6.02,3.74,5.39,5.55,3.33,4.9,4.54,2.84,4.24
2026-04-07 15:00:00,37.51,14.38,13.46,4.52,6.34,4.6,5.88,5.86,3.67,4.85,5.42,2.64,5.4
2026-04-07 16:00:00,38.9,14.96,14.05,5.14,5.97,4.86,5.88,6.4,2.82,5.73,6.03,2.66,5.36
2026-04-07 17:00:00,38.45,15.13,13.08,5.06,6.63,4.27,5.78,5.73,3.25,6.16,5.5,3.09,4.49
2026-04-07 18:00:00,38.76,14.75,13.76,4.91,6.17,4.73,5.99,6.12,3.16,5.47,5.54,2.63,5.59
2026-04-07 19:00:00,31.22,11.07,10.06,3.78,3.74,3.57,3.56,5.92,2.02,3.13,5.33,1.81,2.92
2026-04-07 20:00:00,29.27,10.06,8.52,3.47,3.48,2.95,3.18,5.18,1.77,3.11,4.34,1.69,2.48
2026-04-07 21:00:00,28.13,9.86,8.53,3.33,3.75,2.96,3.16,4.65,1.96,3.25,4.37,1.67,2.48
2026-04-07 22:00:00,27.12,8.75,8.04,2.91,3.32,2.69,3.35,4.2,1.81,2.73,3.62,1.76,2.66
2026-04-07 23:00:00,20.63,5.75,5.26,2.07,1.46,1.99,1.43,3.69,0.73,1.32,3.33,0.7,1.23
2026-04-08 00:00:00,20.75,5.74,4.82,2.06,1.48,1.87,1.15,3.66,0.75,1.33,3.27,0.55,1
2026-04-08 01:00:00,20.71,5.56,5.32,1.99,1.41,2.06,1.26,3.62,0.75,1.2,3.63,0.62,1.07
2026-04-08 02:00:00,19.96,5.56,5.32,1.99,1.29,2.02,1.41,3.78,0.71,1.06,3.44,0.7,1.18
2026-04-08 03:00:00,20.67,5.79,5.09,2.09,1.31,1.93,1.39,3.98,0.69,1.11,3.21,0.67,1.21
2026-04-08 04:00:00,20.09,5.8,5.38,2.07,1.55,2.06,1.35,3.63,0.8,1.36,3.59,0.68,1.11
2026-04-08 05:00:00,20.31,5.83,5.41,2.13,1.3,2.06,1.35,4.01,0.65,1.17,3.64,0.71,1.06
2026-04-08 06:00:00,26.74,8.77,8.32,2.89,3.4,2.79,3.63,4.13,1.89,2.75,3.45,1.78,3.09
2026-04-08 07:00:00,27.24,8.93,8.46,3,3.39,2.91,3.49,4.23,1.8,2.89,3.74,1.65,3.07
2026-04-08 08:00:00,33.81,12.31,12.57,4.08,5.53,3.9,6.58,4.51,2.74,5.07,3.79,3.29,5.48
2026-04-08 09:00:00,34.13,12.08,12.23,3.95,5.36,3.78,6.09,4.63,2.8,4.66,4.29,3.32,4.62
2026-04-08 10:00:00,35.52,13.34,12.59,4.36,6.14,3.95,6.32,4.73,3.12,5.49,4.22,3.25,5.12
2026-04-08 11:00:00,34.68,13.66,10.81,4.38,6.43,3.48,5.12,4.74,3.4,5.51,4.03,2.62,4.17
2026-04-08 12:00:00,36.01,13.93,12.39,4.75,6.08,4.11,5.94,5.16,2.79,5.98,4.26,2.65,5.49
2026-04-08 13:00:00,36.82,14.11,12.58,4.84,5.88,4.16,5.59,5.65,2.72,5.73,5.14,2.82,4.61
2026-04-08 14:00:00,36.91,14,13.23,4.65,5.58,4.29,6.04,6.28,2.96,4.76,5.26,3.15,4.82
2026-04-08 15:00:00,35.83,13.81,12.95,4.55,6,4.18,6,5.43,3.09,5.29,5.04,3.14,4.77
2026-04-08 16:00:00,39.29,15.15,14.35,4.91,6.35,4.77,6.22,6.49,3.52,5.15,6.13,3.2,5.03
2026-04-08 17:00:00,40.04,15.56,13.94,5.33,6.39,4.57,5.92,6.4,3,6.16,6.27,3.3,4.37
